"Name","Team","W","L","SV","HLD","ERA","GS","G","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","playerid"
"Junior Guerra","Brewers","1","1","0","5","4.46","0","20","20.0","19","10","3","20","8","1.37","8.97","3.70","4.60","0.1","5702"
"Mike Mayers","Cardinals","0","0","0","0","4.54","0","2","2.0","2","1","0","1","1","1.41","7.93","3.57","4.60","0.0","15451"
"Sean Poppen","Twins","0","0","0","0","4.64","0","3","3.0","3","2","0","3","1","1.42","7.54","3.40","4.60","0.0","19583"
"Patrick Weigel","Braves","0","0","0","0","4.47","0","2","2.0","1","1","0","2","1","1.37","9.18","3.89","4.60","0.0","sa829466"
"Gerardo Reyes","Padres","1","1","0","2","4.50","0","14","14.0","13","7","2","16","9","1.51","9.96","5.53","4.60","0.0","16306"
"Daniel Norris","Tigers","2","3","0","0","4.70","9","9","49.0","52","26","7","43","17","1.41","7.87","3.18","4.61","0.6","13475"
"Merrill Kelly","Diamondbacks","3","4","0","0","4.77","9","9","52.0","56","28","8","45","16","1.39","7.73","2.81","4.61","0.5","11156"
"Robert Stephenson","Reds","1","1","0","4","4.46","0","18","18.0","15","9","3","22","10","1.42","11.11","4.88","4.61","0.0","13594"
"Sal Romano","Reds","0","0","0","0","4.62","0","3","3.0","3","2","0","3","1","1.38","7.74","2.98","4.62","0.0","13690"
"Reggie McClain","Mariners","0","0","0","0","4.44","0","7","7.0","8","4","1","6","2","1.34","7.22","2.77","4.62","0.0","19311"
"Ryan Tepera","Blue Jays","0","0","0","0","4.55","0","6","6.0","6","3","1","6","2","1.36","8.91","3.65","4.62","0.0","10291"
"James Norwood","Cubs","0","0","0","0","4.55","0","2","2.0","1","1","0","2","1","1.50","9.38","5.16","4.62","0.0","16440"
"Ben Bowden","Rockies","0","0","0","0","4.53","0","6","6.0","6","3","1","7","3","1.43","10.34","4.69","4.63","0.0","sa873701"
"Lucas Giolito","White Sox","3","4","0","0","4.54","10","10","59.0","55","30","9","58","26","1.38","8.88","4.01","4.63","0.8","15474"
"Walker Lockett","Mets","1","1","0","0","4.62","2","2","12.0","12","6","2","9","3","1.36","6.83","2.54","4.63","0.1","13804"
"Wade Miley","Astros","3","3","0","0","4.62","8","8","44.0","47","23","6","37","17","1.43","7.40","3.40","4.63","0.5","8779"
"Jalen Beeks","Rays","2","2","0","0","4.48","4","10","29.0","28","14","4","27","12","1.40","8.30","3.72","4.64","0.2","17192"
"Jose Urquidy","Astros","1","1","0","0","4.60","2","2","11.0","12","6","2","10","3","1.30","7.63","2.25","4.64","0.1","18413"
"Javy Guerra","Nationals","0","0","0","0","4.66","0","8","8.0","8","4","1","7","3","1.47","7.78","3.80","4.64","0.0","7407"
"Danny Duffy","Royals","3","4","0","0","4.67","9","9","54.0","55","28","8","48","18","1.37","8.01","3.11","4.64","0.6","3542"
"Randy Rosario","Cubs","0","0","0","0","4.60","0","5","5.0","5","2","1","3","2","1.52","6.67","4.15","4.65","0.0","14508"
"Erick Fedde","Nationals","2","2","0","0","4.77","5","9","31.0","34","17","4","25","12","1.47","7.11","3.43","4.65","0.3","17425"
"Jose Cisnero","Tigers","1","1","0","3","4.58","0","18","18.0","17","9","3","19","8","1.41","9.30","4.15","4.65","0.1","6399"
"Josh Tomlin","Braves","1","1","0","2","4.71","0","12","12.0","13","6","2","10","1","1.23","7.09","1.02","4.65","0.0","9388"
"Jacob Rhame","Mets","0","0","0","0","4.64","0","6","6.0","6","3","1","7","3","1.36","9.59","3.69","4.66","0.0","15267"
"Jeff Brigham","Marlins","1","1","0","3","4.53","0","13","13.0","13","7","2","13","6","1.41","8.62","3.93","4.66","0.0","16631"
"Trevor Cahill","Angels","1","2","0","3","4.50","1","18","25.0","25","13","4","23","9","1.37","8.19","3.31","4.66","0.1","6249"
"Edubray Ramos","Phillies","0","0","0","0","4.68","0","3","3.0","3","2","1","3","1","1.38","8.53","3.36","4.66","0.0","16086"
"Brian Flynn","Royals","0","0","0","0","4.53","0","2","2.0","2","1","0","1","1","1.49","6.33","3.90","4.67","0.0","12027"
"Dovydas Neverauskas","Pirates","0","0","0","0","4.68","0","2","2.0","2","1","0","2","1","1.50","9.22","4.87","4.67","0.0","11604"
"Dean Deetz","Astros","0","0","0","0","4.40","0","2","2.0","1","1","0","2","1","1.45","10.41","5.38","4.67","0.0","16687"
"Taylor Widener","Diamondbacks","0","0","0","0","4.64","0","0","3.0","3","1","0","3","1","1.34","9.43","3.67","4.67","0.0","sa918271"
"Dereck Rodriguez","Giants","2","3","0","0","4.61","6","13","40.0","42","20","6","31","13","1.39","6.97","3.03","4.67","0.2","14509"
"Carlos Torres","","1","1","0","0","4.55","0","25","25.0","26","13","4","22","10","1.43","7.91","3.61","4.67","0.0","7624"
"Cody Allen","","2","2","2","0","4.63","0","35","35.0","32","18","6","40","17","1.39","10.31","4.39","4.68","0.2","12183"
"Shaun Anderson","Giants","2","3","0","0","4.68","8","8","46.0","49","24","7","34","15","1.41","6.72","2.97","4.68","0.3","19453"
"Sam Gaviglio","Blue Jays","1","1","0","3","4.85","0","16","16.0","18","9","3","14","4","1.33","7.61","2.15","4.68","0.0","12778"
"Conner Menez","Giants","1","2","0","0","4.48","4","4","26.0","24","13","3","26","14","1.49","8.95","4.87","4.69","0.1","19199"
"Daniel Stumpf","Tigers","1","1","0","1","4.67","0","13","13.0","14","7","2","12","5","1.41","8.08","3.52","4.69","0.0","13780"
"Austen Williams","Nationals","0","0","0","0","4.73","0","2","2.0","2","1","0","1","1","1.41","8.04","3.30","4.69","0.0","16309"
"J.A. Happ","Yankees","3","3","0","0","4.55","9","9","52.0","52","26","9","47","16","1.30","8.08","2.67","4.69","0.8","7410"
"Luis Cessa","Yankees","1","1","0","3","4.67","1","18","20.0","21","11","3","19","7","1.35","8.29","3.02","4.69","0.1","13345"
"Jake Arrieta","Phillies","2","3","0","0","4.52","7","7","40.0","41","20","6","34","15","1.37","7.59","3.24","4.69","0.4","4153"
"Pat Neshek","Phillies","0","0","0","0","4.59","0","2","2.0","2","1","0","1","0","1.25","7.44","1.83","4.69","0.0","4682"
"Chris Mazza","Mets","1","1","0","2","4.58","1","13","16.0","17","8","2","11","5","1.41","6.44","2.93","4.69","0.0","14151"
"Jake McGee","Rockies","1","1","0","5","4.81","0","19","19.0","19","10","3","17","6","1.37","8.40","3.00","4.69","0.1","7550"
"Brett Cecil","Cardinals","0","0","0","0","4.54","0","3","3.0","3","2","0","3","1","1.42","7.40","3.62","4.70","0.0","2660"
"Jose Urena","Marlins","1","1","0","0","4.52","2","2","12.0","12","6","2","9","4","1.38","6.69","3.04","4.70","0.1","11589"
"Austin Gomber","Cardinals","0","0","0","0","4.46","1","1","6.0","6","3","1","5","2","1.38","8.34","3.70","4.70","0.1","16561"
"Nathan Karns","Orioles","0","0","0","0","4.76","0","2","2.0","2","1","0","2","1","1.42","8.75","3.69","4.70","0.0","12638"
"Jeffrey Springs","Rangers","0","0","0","0","4.67","0","3","3.0","3","2","0","3","2","1.44","9.69","4.37","4.70","0.0","17677"
"Daniel Ponce de Leon","Cardinals","1","2","0","0","4.53","4","8","26.0","24","13","3","25","13","1.45","8.71","4.60","4.71","0.2","16110"
"Zach Eflin","Phillies","2","3","0","0","4.74","5","12","34.0","36","18","6","29","9","1.33","7.71","2.48","4.71","0.3","13774"
"Ryan Dull","Athletics","0","0","0","0","4.60","0","5","5.0","4","2","1","4","1","1.30","8.63","2.97","4.71","0.0","13974"
"Jordan Lyles","Brewers","2","3","0","0","4.85","7","8","41.0","42","22","7","40","15","1.39","8.81","3.30","4.71","0.4","7593"
"Trevor Richards","Rays","2","3","0","0","4.68","7","7","43.0","43","22","7","40","17","1.40","8.35","3.56","4.71","0.5","19309"
"Jose Rodriguez","Angels","0","0","0","0","4.52","0","3","3.0","3","2","1","3","1","1.33","8.24","3.09","4.71","0.0","17860"
"Dakota Hudson","Cardinals","3","4","0","0","4.64","9","9","50.0","53","26","6","37","23","1.50","6.57","4.07","4.72","0.4","19206"
"Jackson Stephens","Reds","0","0","0","0","4.53","0","2","2.0","2","1","0","1","1","1.36","8.21","3.42","4.72","0.0","14420"
"Hector Velazquez","Red Sox","0","0","0","0","4.65","0","2","4.0","5","2","1","3","2","1.43","7.08","3.20","4.73","0.0","19341"
"JT Brubaker","Pirates","1","1","0","0","4.71","3","4","16.0","17","9","2","13","6","1.43","7.21","3.42","4.73","0.1","sa875176"
"Lucas Sims","Reds","1","1","0","1","4.61","1","14","19.0","17","10","3","23","9","1.36","11.12","4.28","4.73","0.1","13470"
"Matt Carasiti","Mariners","0","0","0","0","4.54","0","6","6.0","6","3","1","6","3","1.41","8.40","4.04","4.73","0.0","13276"
"Jaime Schultz","Dodgers","0","0","0","0","4.58","0","4","4.0","4","2","1","5","3","1.44","11.01","5.13","4.74","0.0","15066"
"Robby Scott","Diamondbacks","0","0","0","0","4.50","0","2","2.0","1","1","0","2","1","1.40","9.83","4.49","4.74","0.0","13042"
"Cody Stashak","Twins","1","1","0","3","4.74","0","16","16.0","16","8","3","14","5","1.33","8.08","2.79","4.74","0.0","18088"
"Chandler Shepherd","Orioles","0","0","0","0","4.59","0","2","2.0","2","1","0","1","1","1.32","8.11","2.88","4.75","0.0","sa602595"
"Darwinzon Hernandez","Red Sox","1","1","0","4","4.65","0","18","18.0","15","9","2","20","13","1.61","10.24","6.60","4.75","0.0","19848"
"Kevin McCarthy","Royals","1","1","0","4","4.67","0","17","17.0","19","9","2","10","6","1.49","5.36","3.27","4.76","0.0","15240"
"Bryan Garcia","Tigers","0","0","0","0","4.65","0","5","5.0","5","3","1","5","2","1.40","9.20","4.14","4.76","0.0","sa873996"
"Tim Peterson","Mets","0","0","0","0","4.67","0","2","2.0","2","1","0","2","1","1.34","9.03","3.20","4.77","0.0","13946"
"Alec Mills","Cubs","0","1","0","0","4.76","2","2","9.0","9","5","1","7","3","1.40","7.47","3.15","4.77","0.1","13834"
"Joe Ross","Nationals","1","2","0","0","4.74","3","9","24.0","26","13","4","20","8","1.40","7.42","3.07","4.77","0.2","12972"
"Luke Bard","Angels","0","0","0","0","4.64","0","5","5.0","5","2","1","4","2","1.39","8.42","3.56","4.78","0.0","14288"
"Aaron Sanchez","Astros","3","3","0","0","4.57","8","9","47.0","46","24","6","38","23","1.48","7.35","4.43","4.78","0.5","11490"
"Austin Voth","Nationals","1","1","0","0","4.74","4","4","23.0","24","12","4","20","9","1.42","7.84","3.48","4.78","0.3","15047"
"Sean Manaea","Athletics","1","1","0","0","4.70","3","3","17.0","18","9","3","13","5","1.36","6.91","2.65","4.78","0.2","15873"
"Josh A. Smith","Red Sox","0","0","0","0","4.86","0","2","4.0","4","2","1","4","1","1.33","8.11","2.74","4.78","0.0","10946"
"Rogelio Armenteros","Astros","1","0","0","0","4.64","1","3","10.0","10","5","2","10","4","1.40","8.84","3.79","4.78","0.1","17679"
"Adam McCreery","Angels","0","0","0","0","4.35","0","6","6.0","6","3","1","6","4","1.55","8.62","5.45","4.78","0.0","19550"
"Jake Faria","Brewers","0","0","0","0","4.71","0","2","4.0","4","2","1","4","2","1.42","8.96","4.11","4.79","0.0","13699"
"Cy Sneed","Astros","0","0","0","0","4.67","0","3","3.0","3","2","0","3","1","1.40","7.54","3.36","4.79","0.0","16106"
"Mike Montgomery","Royals","2","3","0","0","4.67","8","8","45.0","49","24","6","30","17","1.45","6.00","3.42","4.79","0.4","4869"
"Cal Quantrill","Padres","2","3","0","0","4.77","8","8","46.0","50","25","7","36","17","1.44","7.01","3.24","4.79","0.3","19312"
"J. D. Hammer","Phillies","0","0","0","0","4.64","0","6","6.0","6","3","1","6","3","1.42","8.96","4.10","4.79","0.0","19548"
"Jose Suarez","Angels","2","2","0","0","4.59","7","7","40.0","39","20","6","39","17","1.39","8.83","3.77","4.79","0.4","19911"
"Tanner Rainey","Nationals","1","1","0","2","4.61","0","13","13.0","10","6","2","16","10","1.60","11.75","7.10","4.79","0.0","17610"
"David Hale","Yankees","0","0","0","0","4.75","0","9","9.0","11","5","2","7","2","1.38","6.37","2.37","4.79","0.0","9756"
"Trent Thornton","Blue Jays","2","3","0","0","4.90","8","8","46.0","49","25","8","40","15","1.39","7.83","2.85","4.80","0.5","17948"
"Joey Krehbiel","Diamondbacks","0","0","0","0","4.74","0","2","2.0","1","1","0","2","1","1.50","9.42","5.06","4.80","0.0","13707"
"Jorge Lopez","Royals","1","1","0","0","4.95","1","11","18.0","19","10","3","15","7","1.45","7.76","3.55","4.80","0.1","14527"
"David McKay","Mariners","0","0","0","0","4.68","0","3","3.0","3","2","0","3","1","1.46","9.03","4.54","4.81","0.0","19814"
"Tyler Chatwood","Cubs","1","1","0","0","4.63","1","8","11.0","10","6","1","10","7","1.55","8.28","5.43","4.81","0.0","4338"
"Michael Wacha","Cardinals","2","3","0","0","4.84","7","10","45.0","47","24","7","37","18","1.46","7.48","3.63","4.81","0.3","14078"
"Yefry Ramirez","Pirates","0","1","0","0","4.86","0","8","8.0","8","4","1","8","4","1.45","8.84","4.12","4.82","0.0","15655"
"Tayron Guerrero","Marlins","1","1","11","0","4.60","0","21","21.0","19","11","3","23","13","1.53","9.79","5.57","4.82","-0.1","11691"
"Jerad Eickhoff","Phillies","0","0","0","0","4.83","0","2","2.0","2","1","0","2","1","1.33","8.69","2.70","4.82","0.0","12664"
"Dylan Cease","White Sox","2","4","0","0","4.72","8","8","46.0","44","24","7","46","24","1.50","8.99","4.82","4.83","0.5","18525"
"Andrew Cashner","Red Sox","3","3","0","0","5.04","9","9","49.0","56","28","7","35","18","1.49","6.33","3.21","4.83","0.4","8782"
"Jon Edwards","Indians","0","0","0","0","4.77","0","6","6.0","6","3","1","7","4","1.49","10.13","5.12","4.83","0.0","1483"
"Yusei Kikuchi","Mariners","2","3","0","0","4.70","9","9","49.0","51","26","8","42","18","1.39","7.65","3.27","4.83","0.5","20633"
"Wilmer Font","Blue Jays","1","1","0","3","4.85","1","16","20.0","21","11","4","20","7","1.34","8.84","2.91","4.84","0.1","5257"
"Jimmy Herget","Reds","0","0","0","0","4.78","0","3","3.0","3","2","1","3","1","1.44","9.18","4.18","4.84","0.0","17556"
"Kohl Stewart","Twins","0","0","0","0","4.84","0","6","6.0","7","3","1","4","3","1.50","6.26","3.74","4.85","0.0","15502"
"Patrick Sandoval","Angels","2","2","0","0","4.56","6","6","36.0","36","18","6","33","16","1.42","8.12","3.95","4.85","0.3","sa875337"
"Justin Shafer","Blue Jays","1","1","0","4","4.83","0","18","18.0","18","10","2","15","9","1.51","7.51","4.57","4.86","0.0","16132"
"Genesis Cabrera","Cardinals","0","0","0","0","4.71","0","3","3.0","3","2","0","3","2","1.50","8.36","4.64","4.86","0.0","17490"
"Bobby Poyner","Red Sox","0","0","0","0","4.78","0","1","1.0","2","1","0","1","1","1.37","7.89","3.05","4.86","0.0","17987"
"Fernando Salas","Phillies","0","0","0","0","4.77","0","2","2.0","2","1","0","1","1","1.36","8.25","2.87","4.86","0.0","4971"
"Steven Brault","Pirates","2","3","0","0","4.72","8","9","46.0","47","24","6","39","25","1.55","7.68","4.83","4.87","0.4","15291"
"Zac Houston","Tigers","0","0","0","0","4.66","0","2","2.0","2","1","0","2","1","1.49","9.40","5.19","4.87","0.0","sa874155"
"Huascar Ynoa","Braves","0","0","0","0","4.87","0","2","2.0","1","1","0","2","1","1.58","9.01","5.37","4.88","0.0","20468"
"Devin Smeltzer","Twins","1","1","0","0","4.86","3","12","24.0","27","13","4","19","7","1.38","7.11","2.43","4.88","0.2","19487"
"Joe Harvey","Rockies","0","0","0","0","4.82","0","5","5.0","4","2","1","5","3","1.49","9.53","4.90","4.88","0.0","16459"
"Jonny Venters","Nationals","0","0","0","0","4.69","0","2","2.0","2","1","0","1","1","1.63","8.41","5.99","4.88","0.0","7175"
"Brian Johnson","Red Sox","1","1","0","2","4.90","1","16","23.0","25","13","4","20","9","1.44","7.63","3.40","4.89","0.0","14272"
"Zach Davies","Brewers","3","4","0","0","4.93","9","9","54.0","60","29","8","38","17","1.45","6.39","2.92","4.89","0.4","13183"
"Mike Fiers","Athletics","3","3","0","0","4.73","9","9","54.0","57","29","9","43","17","1.36","7.06","2.77","4.90","0.6","7754"
"Wandy Peralta","Reds","1","1","0","3","4.74","0","14","14.0","15","8","2","12","7","1.52","7.55","4.52","4.90","0.0","14295"
"Daniel Mengden","Athletics","1","1","0","0","4.86","2","2","14.0","15","8","2","10","5","1.41","6.37","3.06","4.90","0.1","16980"
"Nick Ramirez","Tigers","1","2","0","3","4.79","0","18","18.0","19","10","3","15","8","1.50","7.40","4.15","4.90","0.0","12575"
"Derek Holland","Cubs","0","1","0","1","4.81","0","9","9.0","9","5","2","10","4","1.41","9.09","3.73","4.91","0.0","4141"
"Aaron Civale","Indians","0","0","0","0","4.96","1","1","6.0","7","3","1","4","1","1.37","6.16","2.04","4.91","0.1","19479"
"Felix Hernandez","Mariners","2","2","0","0","4.80","5","6","29.0","30","15","5","23","10","1.38","7.33","3.00","4.91","0.2","4772"
"Miguel Castro","Orioles","1","1","0","4","4.76","0","19","19.0","19","10","2","16","10","1.51","7.39","4.70","4.92","0.1","15684"
"Evan Phillips","Orioles","1","1","0","1","4.85","0","14","14.0","13","8","2","16","8","1.52","9.91","5.30","4.92","0.0","17734"
"Danny Salazar","Indians","1","1","0","0","4.91","3","9","21.0","22","12","4","19","9","1.44","8.19","3.66","4.92","0.1","5867"
"Kyle McGowin","Nationals","0","0","0","0","5.02","1","5","8.0","8","4","1","7","3","1.38","8.65","3.13","4.92","0.0","15071"
"Travis Lakins","Red Sox","0","0","0","0","4.90","0","1","1.0","2","1","0","1","1","1.53","7.26","4.26","4.92","0.0","18600"
"Yimi Garcia","Dodgers","1","1","0","4","4.79","0","16","16.0","17","9","3","16","4","1.28","8.75","2.22","4.93","0.0","12095"
"Josh Staumont","Royals","1","1","0","3","4.86","0","15","15.0","13","8","2","17","12","1.65","10.29","6.99","4.93","0.0","18335"
"Dillon Peters","Angels","2","2","0","0","4.82","5","5","28.0","31","15","4","19","9","1.44","6.31","3.01","4.93","0.2","18790"
"Chasen Bradford","Mariners","0","0","0","0","4.77","0","1","1.0","2","1","0","1","0","1.40","6.10","2.58","4.93","0.0","12452"
"Jacob Waguespack","Blue Jays","2","3","0","0","4.90","7","10","45.0","48","24","6","35","20","1.52","7.01","4.07","4.94","0.3","18318"
"Justus Sheffield","Mariners","1","1","0","0","4.76","3","3","17.0","17","9","2","14","9","1.53","7.76","4.77","4.94","0.2","17285"
"Clay Buchholz","Blue Jays","1","1","0","0","4.93","2","2","14.0","15","7","2","10","4","1.39","6.36","2.72","4.94","0.1","3543"
"Jarlin Garcia","Marlins","1","1","1","4","4.74","0","21","21.0","22","11","3","16","8","1.42","6.78","3.32","4.95","-0.2","18282"
"Josh D. Smith","Indians","0","0","0","0","4.86","0","3","3.0","3","2","0","3","2","1.52","8.82","4.91","4.95","0.0","13629"
"Steven Wright","Red Sox","0","0","0","0","4.79","0","4","4.0","5","2","1","3","2","1.44","6.99","3.34","4.95","0.0","8185"
"Chase Anderson","Brewers","3","3","0","0","4.61","9","9","54.0","54","28","10","49","19","1.34","8.19","3.10","4.95","0.5","6895"
"Kyle Freeland","Rockies","3","4","0","0","5.04","9","9","50.0","55","28","8","41","19","1.47","7.34","3.36","4.96","0.5","16256"
"Jhoulys Chacin","Brewers","2","3","0","0","4.84","7","7","43.0","44","23","7","36","17","1.42","7.65","3.60","4.96","0.4","2608"
"Jeff Hoffman","Rockies","1","1","0","0","5.19","2","2","14.0","15","8","2","13","6","1.50","8.27","3.98","4.96","0.1","17432"
"Erik Swanson","Mariners","1","2","0","1","4.98","4","14","33.0","34","18","6","30","10","1.34","8.31","2.81","4.96","0.2","16587"
"Nick Margevicius","Padres","1","1","0","0","4.80","2","2","12.0","13","6","2","9","4","1.37","6.58","2.67","4.96","0.1","20395"
"Matthew Festa","Mariners","0","0","0","0","4.77","0","4","4.0","4","2","1","4","2","1.39","8.83","3.59","4.96","0.0","19330"
"Tyler Thornburg","Dodgers","0","0","0","0","4.84","0","3","3.0","3","2","1","3","1","1.42","8.93","4.17","4.96","0.0","10688"
"Logan Allen","Indians","2","3","0","0","4.87","6","6","34.0","34","18","5","30","16","1.48","7.84","4.18","4.97","0.3","18555"
"Thyago Vieira","White Sox","0","0","0","0","4.91","0","8","8.0","8","4","1","8","5","1.52","8.48","5.07","4.97","0.0","14510"
"Julio Teheran","Braves","3","3","0","0","4.72","9","9","54.0","52","28","9","49","23","1.40","8.19","3.90","4.97","0.3","6797"
"Chad Bettis","Rockies","1","1","0","3","5.15","0","16","18.0","21","10","3","13","6","1.48","6.44","3.01","4.97","0.0","10587"
"Trevor Kelley","Red Sox","0","0","0","0","5.08","0","1","1.0","2","1","0","1","1","1.46","6.81","3.42","4.97","0.0","18454"
"Dylan Bundy","Orioles","3","4","0","0","4.96","9","9","53.0","53","29","11","52","17","1.34","8.86","2.98","4.98","0.6","12917"
"Antonio Senzatela","Rockies","2","3","0","0","5.15","6","6","38.0","42","22","6","27","15","1.51","6.45","3.55","4.98","0.4","15488"
"Jordan Romano","Blue Jays","1","1","0","1","4.79","0","12","12.0","11","6","2","11","5","1.35","8.52","3.54","4.98","0.0","16122"
"Drew VerHagen","Tigers","0","0","0","0","5.02","1","1","6.0","6","3","1","5","3","1.49","7.07","3.92","4.98","0.1","13424"
"Wily Peralta","","1","2","0","0","5.05","0","30","30.0","33","17","4","24","14","1.56","7.32","4.23","4.98","0.0","7738"
"Tony Gonsolin","Dodgers","0","0","0","0","4.79","1","1","5.0","6","3","1","5","2","1.42","8.14","3.62","4.98","0.0","19388"
"Jake Newberry","Royals","0","0","0","0","4.91","0","8","8.0","8","4","1","6","3","1.49","7.37","4.08","4.98","0.0","15136"
"Ryan Borucki","Blue Jays","1","2","0","0","5.03","4","4","22.0","24","12","3","16","8","1.47","6.69","3.36","4.99","0.2","16350"
"Michael Shawaryn","Red Sox","0","0","0","0","5.01","0","1","1.0","2","1","0","1","1","1.42","8.11","3.35","4.99","0.0","19495"
"Nestor Cortes","Yankees","0","0","0","0","4.87","0","6","6.0","6","3","1","6","2","1.39","8.32","3.40","4.99","0.0","17874"
"Dario Agrazal","Pirates","2","2","0","0","4.97","6","6","32.0","38","18","5","19","7","1.41","5.26","2.08","4.99","0.2","15821"
"Tim Collins","Reds","0","0","0","0","4.93","0","2","2.0","2","1","0","2","1","1.56","8.77","5.24","4.99","0.0","3164"
"Victor Alcantara","Tigers","1","1","0","2","4.94","0","17","17.0","18","9","2","12","7","1.51","6.35","3.70","4.99","0.0","15028"
"Tommy Milone","Mariners","2","3","0","0","4.99","8","8","45.0","48","25","9","39","11","1.33","7.83","2.23","5.00","0.3","7608"
"Alex McRae","Pirates","0","1","0","0","5.10","1","5","8.0","9","4","1","6","3","1.52","6.71","3.57","5.00","0.0","16317"
"Daniel Camarena","Yankees","0","0","0","0","4.65","0","6","6.0","6","3","1","5","2","1.29","7.78","2.47","5.00","0.0","sa599205"
"Michael Blazek","Nationals","0","0","0","0","5.02","0","2","2.0","2","1","0","1","1","1.56","7.83","4.54","5.00","0.0","9654"
"Tyler Alexander","Tigers","2","2","0","0","5.00","6","6","34.0","39","19","6","22","7","1.37","5.75","1.80","5.00","0.3","17735"
"Addison Reed","","1","1","0","0","4.98","0","15","15.0","16","8","3","13","5","1.36","7.62","2.72","5.01","0.0","10586"
"Junior Fernandez","Cardinals","0","0","0","0","4.78","0","3","3.0","3","2","0","3","2","1.54","8.12","5.06","5.01","0.0","sa831812"
"Austin Adams","Tigers","0","0","0","0","5.03","0","2","2.0","2","1","0","1","1","1.54","7.87","4.57","5.02","0.0","7411"
"Shane Carle","Rangers","0","0","0","0","4.88","0","6","6.0","7","3","1","5","3","1.51","6.66","4.00","5.02","0.0","15258"
"Phillips Valdez","Rangers","0","0","0","0","5.01","0","8","8.0","9","4","1","6","3","1.52","6.67","3.70","5.02","0.0","15605"
"Jake Barrett","Yankees","0","0","0","0","4.87","0","2","2.0","2","1","0","2","1","1.48","9.48","4.73","5.02","0.0","13322"
"Brady Rodgers","Astros","0","0","0","0","4.89","0","2","2.0","2","1","0","1","0","1.38","6.67","2.61","5.03","0.0","13393"
"Ty Blach","Orioles","1","1","0","0","5.08","3","7","20.0","23","11","3","11","6","1.48","5.02","2.86","5.03","0.2","14361"
"Kyle Zimmer","Royals","0","1","0","1","5.04","0","11","11.0","11","6","1","9","6","1.58","8.03","5.11","5.03","0.0","14169"
"Homer Bailey","Athletics","3","3","0","0","5.00","8","8","45.0","48","25","8","35","16","1.42","6.91","3.22","5.03","0.3","8362"
"Bryan Abreu","Astros","0","0","0","0","4.83","0","2","2.0","1","1","0","2","1","1.54","10.43","5.70","5.03","0.0","16609"
"Sandy Alcantara","Marlins","2","4","0","0","4.91","10","10","55.0","57","30","7","42","27","1.54","6.88","4.49","5.04","0.3","18684"
"Tyler Bashlor","Mets","0","0","0","0","4.88","0","2","2.0","1","1","0","2","1","1.49","9.21","4.90","5.04","0.0","15203"
"Clayton Richard","Blue Jays","2","2","0","0","5.08","6","6","32.0","37","18","5","20","11","1.53","5.75","3.20","5.04","0.3","3551"
"Alex Young","Diamondbacks","2","3","0","0","5.11","6","6","34.0","37","19","6","28","14","1.48","7.39","3.61","5.05","0.2","18333"
"CC Sabathia","Yankees","2","3","0","0","4.88","7","7","41.0","44","22","8","36","14","1.40","7.79","3.09","5.05","0.5","404"
"Jordan Zimmermann","Tigers","3","4","0","0","5.12","10","10","56.0","64","32","10","40","14","1.39","6.44","2.26","5.06","0.5","4505"
"Taylor Guerrieri","Rangers","1","1","0","4","5.04","0","17","17.0","19","10","3","13","7","1.51","6.92","3.86","5.06","0.0","13616"
"Wei-Chieh Huang","Rangers","0","0","0","0","5.04","0","3","3.0","3","2","0","3","2","1.52","8.88","4.80","5.07","0.0","17508"
"Heath Fillmyer","Royals","0","0","0","0","5.06","0","6","6.0","7","3","1","4","2","1.47","6.36","3.45","5.07","0.0","17466"
"Chi Chi Gonzalez","Rockies","1","2","0","0","5.22","4","4","20.0","22","12","3","13","9","1.57","5.94","3.99","5.07","0.2","14663"
"Nick Kingham","Blue Jays","0","0","0","0","5.06","0","7","7.0","8","4","1","6","2","1.39","7.75","2.83","5.07","0.0","11694"
"Jaime Barria","Angels","3","4","0","0","4.90","8","10","50.0","52","27","9","40","16","1.37","7.29","2.84","5.08","0.3","18356"
"Branden Kline","Orioles","1","1","0","2","5.01","0","14","14.0","15","8","2","13","6","1.47","8.08","3.93","5.09","0.0","14101"
"Tyler Beede","Giants","2","4","0","0","5.10","8","8","42.0","44","24","6","39","22","1.56","8.25","4.76","5.09","0.1","16981"
"Rafael Montero","Rangers","1","1","0","2","5.23","0","13","13.0","14","7","2","12","6","1.55","8.25","4.28","5.09","0.0","12760"
"Robert Dugger","Marlins","1","2","0","0","4.93","4","4","21.0","22","12","4","16","8","1.42","7.00","3.38","5.09","0.1","sa918433"
"Kevin McGowan","Nationals","0","0","0","0","4.92","0","2","2.0","2","1","0","1","1","1.44","7.75","3.83","5.09","0.0","15215"
"Wade LeBlanc","Mariners","2","4","0","0","5.05","9","9","49.0","53","27","9","36","14","1.37","6.68","2.52","5.11","0.4","5221"
"Reynaldo Lopez","White Sox","3","4","0","0","4.92","10","10","58.0","58","32","10","51","23","1.40","7.94","3.55","5.11","0.6","16400"
"James Pazos","Rockies","0","0","0","0","5.07","0","2","2.0","2","1","0","1","1","1.53","7.49","4.32","5.11","0.0","13323"
"Enyel De Los Santos","Phillies","0","1","0","0","4.97","1","3","7.0","8","4","1","7","3","1.43","8.01","3.63","5.11","0.0","18403"
