"Name","Team","W","L","SV","HLD","ERA","GS","G","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","playerid"
"Dan Winkler","Braves","0","0","0","0","4.09","0","9","9.0","9","4","1","10","4","1.34","9.77","3.72","4.10","0.0","12237"
"Robert Stock","Padres","1","1","0","5","4.11","0","24","24.0","22","11","3","25","12","1.42","9.61","4.45","4.10","0.1","6576"
"Lance Lynn","Rangers","6","5","0","0","4.05","15","15","85.0","83","38","10","83","32","1.36","8.84","3.39","4.11","1.7","2520"
"Dylan Floro","Dodgers","2","2","1","8","4.00","0","28","28.0","29","12","3","22","8","1.31","7.16","2.46","4.11","0.2","13394"
"Brad Peacock","Astros","5","4","0","0","4.12","11","14","68.0","63","31","10","77","25","1.28","10.14","3.27","4.11","1.1","5401"
"Jose Berrios","Twins","6","5","0","0","4.14","16","16","94.0","90","43","13","92","27","1.24","8.79","2.59","4.12","1.9","14168"
"Trevor May","Twins","2","1","2","7","4.07","0","29","29.0","26","13","4","32","13","1.36","9.89","3.98","4.12","0.3","6398"
"Andrew Triggs","Athletics","0","0","0","0","4.14","0","2","2.0","2","1","0","2","1","1.30","8.57","3.02","4.13","0.0","13533"
"Yoshihisa Hirano","Diamondbacks","2","2","1","8","4.09","0","28","28.0","27","13","3","27","11","1.36","8.64","3.57","4.13","0.2","19756"
"Daniel Zamora","Mets","0","0","0","0","4.01","0","7","7.0","6","3","1","8","3","1.36","9.71","4.06","4.13","0.0","17811"
"Adam Morgan","Phillies","1","1","2","7","4.15","0","31","31.0","30","14","4","32","12","1.34","9.19","3.38","4.13","0.4","12580"
"Luke Weaver","Diamondbacks","3","3","0","0","4.25","9","9","51.0","51","24","7","50","16","1.31","8.91","2.82","4.14","0.8","16918"
"D.J. Johnson","Rockies","1","1","0","0","4.21","0","12","12.0","11","6","1","12","6","1.43","9.22","4.20","4.14","0.0","12578"
"Bryse Wilson","Braves","1","1","0","0","4.17","2","5","16.0","15","7","2","15","6","1.34","8.79","3.19","4.14","0.2","19990"
"Sergio Romo","Marlins","1","2","16","1","4.16","0","32","32.0","30","15","4","31","11","1.30","8.88","3.04","4.14","0.3","9817"
"Tony Sipp","Nationals","1","1","0","4","4.04","0","19","19.0","19","9","2","19","7","1.35","8.76","3.48","4.15","0.1","8280"
"Drew Steckenrider","Marlins","0","0","0","0","4.10","0","5","5.0","4","2","1","6","2","1.34","10.42","4.04","4.16","0.0","18806"
"Justin Grimm","Dodgers","0","0","0","0","4.05","0","2","2.0","2","1","0","3","1","1.31","10.08","3.79","4.16","0.0","11720"
"Matt Albers","Brewers","2","2","0","6","4.11","0","28","28.0","27","13","4","28","9","1.28","9.07","2.83","4.16","0.2","4300"
"Phil Maton","Padres","0","0","0","0","4.14","0","12","12.0","11","5","2","13","4","1.30","9.50","3.14","4.16","0.0","18064"
"Parker Markel","Mariners","0","0","0","0","3.95","0","5","5.0","4","2","1","5","2","1.34","10.55","4.51","4.17","0.0","12106"
"David Phelps","Blue Jays","1","1","0","5","4.15","0","26","26.0","26","12","3","23","9","1.35","8.03","3.20","4.17","0.2","6316"
"Masahiro Tanaka","Yankees","6","4","0","0","4.09","15","15","88.0","87","40","14","83","20","1.21","8.44","2.03","4.17","1.8","15764"
"Freddy Peralta","Brewers","3","2","0","0","4.13","5","17","43.0","36","20","6","54","20","1.30","11.41","4.16","4.17","0.6","18679"
"Trevor Hildenberger","Twins","1","1","0","0","4.19","0","10","10.0","10","4","1","9","3","1.31","7.98","2.66","4.18","0.0","17002"
"Corbin Burnes","Brewers","1","1","0","0","4.10","1","17","21.0","19","9","3","23","8","1.29","9.88","3.35","4.18","0.1","19361"
"Derek Law","Blue Jays","1","1","0","3","4.23","0","21","21.0","20","10","3","21","8","1.35","8.78","3.46","4.18","0.0","13133"
"Jose Alvarez","Phillies","1","1","0","6","4.12","0","26","26.0","26","12","3","24","10","1.36","8.38","3.37","4.18","0.1","5358"
"Matt Bowman","Reds","1","1","0","3","4.10","0","20","20.0","19","9","2","19","8","1.38","8.67","3.71","4.18","0.0","13528"
"Wade Davis","Rockies","2","2","16","1","4.18","0","31","31.0","27","14","4","35","15","1.37","10.32","4.40","4.19","0.4","7441"
"Matt Andriese","Diamondbacks","1","1","0","4","4.32","0","21","21.0","21","10","3","20","6","1.31","8.78","2.80","4.19","0.1","12022"
"Brian Moran","Marlins","0","0","0","0","3.92","0","2","2.0","2","1","0","3","1","1.32","9.23","3.78","4.19","0.0","sa501495"
"Jon Duplantier","Diamondbacks","1","1","0","0","4.15","2","13","20.0","19","9","2","20","9","1.41","9.00","4.19","4.19","0.2","19546"
"Taylor Cole","Angels","1","1","0","3","3.95","0","23","23.0","22","10","3","24","10","1.35","9.14","3.91","4.20","0.0","11964"
"Jacob Barnes","Brewers","1","1","0","3","4.18","0","19","19.0","18","9","2","18","9","1.42","8.84","4.14","4.20","0.0","12323"
"Yu Darvish","Cubs","5","4","0","0","4.21","14","14","78.0","69","36","12","90","33","1.31","10.43","3.79","4.21","1.1","13074"
"Austin Davis","Phillies","0","0","0","0","4.12","0","5","5.0","4","2","1","5","2","1.35","9.75","3.92","4.22","0.0","17117"
"John Gant","Cardinals","2","2","15","1","4.15","0","32","32.0","31","15","4","30","13","1.36","8.51","3.58","4.22","0.3","13684"
"Dan Otero","Indians","1","1","0","6","4.34","0","26","26.0","30","13","3","17","4","1.30","5.70","1.50","4.23","0.1","7385"
"Michael Lorenzen","Reds","1","1","1","8","4.09","0","29","29.0","29","13","4","26","11","1.35","7.95","3.27","4.24","0.2","14843"
"Tyler Olson","Indians","1","1","0","3","4.12","0","19","19.0","18","9","3","20","8","1.34","9.33","3.63","4.24","0.0","14741"
"Chasen Shreve","Cardinals","0","0","0","0","4.03","0","2","2.0","2","1","0","3","1","1.35","10.17","4.31","4.25","0.0","10855"
"Andrew Heaney","Angels","5","4","0","0","4.16","14","14","79.0","77","37","13","81","23","1.25","9.14","2.58","4.25","1.2","15423"
"Zac Gallen","Marlins","3","4","0","0","4.16","10","10","60.0","58","28","8","56","21","1.33","8.46","3.18","4.26","0.7","19291"
"Kyle Gibson","Twins","6","5","0","0","4.25","16","16","92.0","93","43","12","82","32","1.36","8.06","3.12","4.26","1.6","10123"
"Taylor Williams","Brewers","1","1","0","2","4.32","0","16","16.0","16","8","2","17","7","1.43","9.21","3.98","4.27","0.0","14899"
"Paul Fry","Orioles","1","1","0","2","4.12","0","21","21.0","20","10","2","21","10","1.43","8.64","4.30","4.27","0.0","15832"
"Kyle Ryan","Cubs","1","1","0","1","4.10","0","14","14.0","14","6","2","13","6","1.41","8.07","3.93","4.27","0.0","11753"
"Fernando Rodney","Nationals","1","1","0","3","4.25","0","19","19.0","18","9","2","20","10","1.46","9.31","4.74","4.27","0.0","494"
"Ryan Brasier","Red Sox","2","2","2","6","4.22","0","31","31.0","30","15","4","28","9","1.28","8.20","2.70","4.27","0.3","5615"
"Framber Valdez","Astros","4","4","0","0","4.08","9","21","65.0","61","29","7","61","31","1.41","8.46","4.25","4.27","0.8","17295"
"Jared Hughes","Reds","1","1","0","7","4.01","0","29","29.0","30","13","3","22","11","1.38","6.79","3.30","4.28","0.1","9325"
"Caleb Smith","Marlins","4","5","0","0","4.25","13","13","72.0","64","34","11","81","29","1.29","10.16","3.59","4.28","0.9","14875"
"Richard Bleier","Orioles","1","1","2","6","4.09","0","31","31.0","35","14","3","15","6","1.34","4.45","1.80","4.28","0.3","7803"
"Justin Anderson","Angels","1","1","0","5","4.05","0","26","26.0","23","12","3","28","14","1.44","9.81","5.05","4.28","0.1","16201"
"Hansel Robles","Angels","2","1","15","1","4.09","0","30","30.0","28","14","4","31","12","1.32","9.13","3.58","4.28","0.3","11801"
"Richard Rodriguez","Pirates","1","1","0","6","4.34","0","26","26.0","25","13","4","28","10","1.32","9.44","3.28","4.28","0.1","13549"
"Touki Toussaint","Braves","1","1","0","5","4.20","1","22","26.0","24","12","3","27","13","1.42","9.52","4.46","4.28","0.1","16929"
"Matthew Boyd","Tigers","5","6","0","0","4.28","16","16","91.0","87","43","15","93","26","1.24","9.23","2.56","4.28","1.5","15440"
"David Paulino","Blue Jays","0","0","0","0","4.28","0","2","2.0","2","1","0","2","1","1.26","9.53","2.92","4.29","0.0","17418"
"Yadier Alvarez","Dodgers","0","0","0","0","4.02","0","2","2.0","2","1","0","2","1","1.43","9.63","4.87","4.29","0.0","sa868984"
"Matt Wisler","Padres","0","0","0","0","4.37","0","1","1.0","1","1","0","1","0","1.27","8.16","2.34","4.29","0.0","12804"
"Sam Wolff","Giants","0","0","0","0","4.13","0","2","2.0","2","1","0","3","1","1.36","9.56","4.24","4.30","0.0","sa503437"
"Adam Wainwright","Cardinals","4","4","0","0","4.40","12","12","67.0","70","33","8","59","24","1.40","7.87","3.27","4.30","0.8","2233"
"Matt Grace","Nationals","1","1","0","6","4.32","0","24","24.0","26","12","3","18","7","1.38","6.67","2.80","4.30","0.1","11449"
"Evan Marshall","White Sox","1","2","1","7","4.21","0","30","30.0","31","14","4","25","10","1.39","7.40","3.10","4.30","0.2","12297"
"Jon Lester","Cubs","5","5","0","0","4.23","14","14","83.0","83","39","12","77","26","1.30","8.32","2.76","4.31","1.2","4930"
"Carlos Estevez","Rockies","1","2","1","8","4.48","0","31","31.0","29","15","5","34","13","1.36","9.87","3.64","4.33","0.2","14542"
"Adam Conley","Marlins","1","2","1","7","4.13","0","27","27.0","26","12","3","25","10","1.34","8.45","3.46","4.33","0.1","14457"
"Stefan Crichton","Diamondbacks","1","1","0","0","4.34","0","12","12.0","12","6","1","11","5","1.41","8.29","3.66","4.33","0.0","16058"
"Hunter Wood","Rays","0","0","0","0","4.20","0","9","9.0","9","4","1","9","3","1.32","8.84","3.32","4.33","0.0","15091"
"Jonathan Holder","Yankees","1","1","0","5","4.28","0","27","27.0","26","13","4","27","8","1.27","8.96","2.71","4.34","0.2","16588"
"Jose Quijada","Marlins","1","1","0","0","4.18","0","12","12.0","11","6","1","13","7","1.45","9.53","5.00","4.34","0.0","19200"
"Kyle Crick","Pirates","2","2","2","6","4.13","0","31","31.0","28","14","3","34","18","1.46","9.74","5.21","4.34","0.1","13182"
"Brandon Brennan","Mariners","1","1","0","0","4.29","0","11","11.0","11","5","1","10","6","1.46","8.22","4.45","4.34","0.0","13527"
"Clay Holmes","Pirates","1","1","0","0","4.29","0","12","12.0","12","6","1","11","7","1.52","8.40","4.90","4.34","0.0","13649"
"Gio Gonzalez","Brewers","3","3","0","0","4.37","9","9","52.0","52","25","7","47","21","1.40","8.17","3.67","4.34","0.7","7448"
"Zack Godley","Diamondbacks","2","3","0","2","4.43","4","22","40.0","40","20","5","38","17","1.42","8.51","3.70","4.34","0.3","14862"
"Ian Gibaut","Rays","0","0","0","0","4.16","0","2","2.0","2","1","0","3","1","1.36","10.07","4.36","4.34","0.0","sa857671"
"Cody Reed","Reds","0","0","0","0","4.27","0","7","7.0","7","3","1","8","3","1.38","9.30","3.72","4.35","0.0","15232"
"Noe Ramirez","Angels","1","1","0","5","4.18","0","26","26.0","24","12","4","29","10","1.28","9.99","3.35","4.35","0.1","12800"
"Brooks Pounders","Mets","1","1","0","3","4.20","0","19","19.0","17","9","3","20","7","1.28","9.65","3.43","4.35","0.0","10387"
"Brian Schlitter","Athletics","1","1","0","0","4.31","0","9","9.0","10","4","1","6","4","1.51","5.75","3.97","4.35","0.0","3599"
"Sal Romano","Reds","0","0","0","0","4.28","0","7","7.0","7","3","1","7","2","1.31","8.21","2.82","4.35","0.0","13690"
"Wes Parsons","Braves","0","0","0","0","4.34","0","5","5.0","5","2","1","4","2","1.41","7.95","3.55","4.35","0.0","14764"
"Trevor Williams","Pirates","4","4","0","0","4.36","12","12","71.0","74","34","9","56","22","1.34","7.08","2.72","4.35","1.1","16977"
"Koda Glover","Nationals","0","0","0","0","4.25","0","5","5.0","5","2","1","5","2","1.37","8.61","3.69","4.35","0.0","17695"
"Peter Fairbanks","Rangers","1","1","0","6","4.22","0","26","26.0","24","12","3","28","13","1.38","9.76","4.34","4.35","0.2","17998"
"Chad Sobotka","Braves","1","1","0","0","4.24","0","14","14.0","12","7","2","16","8","1.47","10.45","5.40","4.35","0.0","17470"
"Kelvin Herrera","White Sox","2","2","2","6","4.31","0","32","32.0","32","16","5","31","11","1.32","8.50","2.97","4.35","0.3","6033"
"T.J. McFarland","Diamondbacks","1","1","0","3","4.37","0","21","21.0","23","10","2","13","8","1.48","5.54","3.33","4.36","0.0","3237"
"Jesse Hahn","Royals","0","0","0","0","4.28","0","5","5.0","5","2","1","4","2","1.37","7.19","3.10","4.36","0.0","13287"
"Martin Perez","Twins","4","4","0","0","4.47","13","13","76.0","81","38","9","57","28","1.44","6.81","3.33","4.36","1.2","6902"
"Wilmer Font","Mets","1","1","0","0","4.22","0","14","14.0","13","7","2","14","5","1.28","9.25","3.05","4.37","0.0","5257"
"John Axford","Blue Jays","0","0","0","0","4.33","0","2","2.0","2","1","0","2","1","1.41","8.95","4.05","4.37","0.0","9059"
"Michael Pineda","Twins","4","4","0","0","4.58","12","12","71.0","77","36","12","64","16","1.32","8.06","2.08","4.37","1.1","5372"
"Jerry Blevins","Braves","1","1","0","2","4.29","0","19","19.0","18","9","3","20","9","1.42","9.80","4.26","4.38","0.0","7841"
"Chris Flexen","Mets","0","0","0","0","4.30","0","5","5.0","5","2","1","4","2","1.37","8.60","3.60","4.38","0.0","13896"
"Alex Wood","Reds","2","2","0","0","4.28","7","7","40.0","41","19","6","36","14","1.36","8.10","3.10","4.38","0.6","13781"
"Rick Porcello","Red Sox","6","5","0","0","4.57","15","15","90.0","95","46","14","79","23","1.32","7.96","2.31","4.38","1.3","2717"
"Nick Goody","Indians","1","1","0","1","4.32","0","14","14.0","13","7","3","18","6","1.30","11.13","3.82","4.39","0.0","13685"
"Travis Bergen","Giants","0","1","0","0","4.25","0","7","7.0","7","3","1","7","3","1.39","8.62","4.02","4.39","0.0","18581"
"Zach Duke","Reds","0","0","0","0","4.22","0","5","5.0","5","2","0","5","3","1.46","8.51","4.61","4.39","0.0","3840"
"Austin Brice","Marlins","1","1","0","6","4.18","0","27","27.0","26","12","3","24","10","1.35","8.10","3.47","4.40","0.0","17237"
"Jordan Lyles","Pirates","3","4","0","0","4.59","12","12","66.0","68","34","9","59","24","1.40","8.03","3.31","4.40","0.8","7593"
"Tyler Clippard","Indians","1","1","1","8","4.25","0","29","29.0","26","14","5","32","12","1.29","10.02","3.60","4.40","0.2","5640"
"Mike Minor","Rangers","5","5","0","0","4.39","15","15","92.0","90","45","14","85","30","1.30","8.36","2.91","4.40","1.6","10021"
"Brett Martin","Rangers","1","1","0","2","4.51","0","17","17.0","17","8","2","14","6","1.43","7.55","3.47","4.40","0.0","17369"
"Jose Urquidy","Astros","1","0","0","0","4.35","2","2","9.0","8","4","1","9","2","1.24","8.98","2.57","4.40","0.1","18413"
"Tyler Webb","Cardinals","0","0","0","0","4.22","0","12","12.0","12","6","2","12","5","1.38","8.83","3.83","4.40","0.0","14974"
"Cory Gearrin","Mariners","1","1","0","5","4.29","0","25","25.0","24","12","3","23","11","1.39","8.44","3.94","4.41","0.1","7947"
"Trevor Rosenthal","Tigers","0","0","0","0","4.39","0","8","8.0","7","4","1","9","5","1.55","10.67","5.86","4.41","0.0","10745"
"Yusmeiro Petit","Athletics","1","1","0","6","4.38","0","30","30.0","31","15","5","26","7","1.24","7.88","2.03","4.41","0.1","4020"
"Dominic Leone","Cardinals","1","1","0","3","4.47","0","17","17.0","16","8","3","18","7","1.39","9.52","3.93","4.41","0.0","13763"
"Ian Kennedy","Royals","1","2","15","1","4.36","0","28","28.0","27","14","5","27","8","1.26","8.73","2.59","4.41","0.2","6986"
"Jordan Yamamoto","Marlins","2","3","0","0","4.41","7","7","41.0","40","20","5","38","17","1.39","8.25","3.79","4.42","0.5","17585"
"Shawn Armstrong","Orioles","1","1","1","7","4.23","0","31","31.0","27","15","4","34","15","1.38","9.96","4.40","4.42","0.3","12857"
"Taijuan Walker","Diamondbacks","1","1","0","0","4.51","2","2","13.0","13","6","2","12","4","1.34","8.48","3.02","4.42","0.2","11836"
"Francisco Liriano","Pirates","1","2","1","8","4.39","0","29","29.0","28","14","4","28","14","1.44","8.81","4.35","4.42","0.2","3201"
"Juan Minaya","White Sox","1","1","0","4","4.34","0","25","25.0","23","12","3","26","12","1.40","9.39","4.34","4.42","0.1","10341"
"Lewis Thorpe","Twins","1","1","0","0","4.44","2","11","19.0","18","9","3","19","7","1.34","9.04","3.17","4.43","0.1","15906"
"Buck Farmer","Tigers","2","2","1","7","4.31","0","30","30.0","30","15","4","29","13","1.39","8.66","3.73","4.43","0.2","14814"
"Connor Sadzeck","Mariners","1","1","0","0","4.18","0","11","11.0","10","5","1","12","6","1.43","9.39","4.88","4.43","0.0","13483"
"Blaine Hardy","Tigers","1","1","0","5","4.38","0","28","28.0","29","14","4","22","8","1.33","7.09","2.49","4.43","0.1","6499"
"Marco Gonzales","Mariners","5","5","0","0","4.46","14","14","79.0","86","39","11","60","21","1.36","6.85","2.40","4.43","1.1","15467"
"Logan Allen","Padres","3","4","0","0","4.34","9","9","53.0","51","26","7","50","23","1.41","8.51","3.95","4.43","0.6","18555"
"Josh Staumont","Royals","1","1","0","0","4.19","0","12","12.0","9","5","1","15","8","1.47","11.39","6.07","4.44","0.0","sa857581"
"Drew Pomeranz","Giants","2","3","0","0","4.36","6","11","40.0","38","20","6","42","19","1.40","9.25","4.14","4.44","0.3","11426"
"Adalberto Mejia","Twins","0","0","0","0","4.38","0","2","2.0","2","1","0","2","1","1.38","8.00","3.29","4.44","0.0","13188"
"Kyle Wright","Braves","0","0","0","0","4.48","1","3","7.0","7","3","1","6","3","1.46","8.10","3.97","4.44","0.0","19665"
"Vince Velasquez","Phillies","4","5","0","1","4.52","10","24","72.0","68","36","12","82","28","1.34","10.17","3.52","4.44","0.8","11189"
"Greg Holland","Diamondbacks","1","2","14","2","4.62","0","30","30.0","27","15","4","33","18","1.51","9.93","5.48","4.45","0.1","7196"
"Tim Hill","Royals","0","1","0","0","4.38","0","12","12.0","12","6","1","10","5","1.42","7.61","3.60","4.45","0.0","16814"
"Edubray Ramos","Phillies","1","1","0","0","4.47","0","12","12.0","12","6","2","11","4","1.36","8.59","3.33","4.45","0.0","16086"
"Trevor Richards","Marlins","4","6","0","0","4.39","14","14","82.0","81","40","11","76","31","1.37","8.35","3.44","4.45","1.0","19309"
"Jake Odorizzi","Twins","6","5","0","0","4.43","15","15","86.0","81","42","14","86","32","1.31","9.03","3.33","4.45","1.4","6397"
"Ty Blach","Giants","0","1","0","0","4.49","1","6","9.0","10","5","1","6","3","1.40","5.56","2.59","4.46","0.0","14361"
"Hunter Strickland","Mariners","1","1","1","3","4.31","0","18","18.0","18","9","2","16","7","1.36","8.10","3.49","4.46","0.0","7836"
"Jonathan Loaisiga","Yankees","1","1","0","0","4.51","3","3","18.0","18","9","3","18","6","1.32","8.80","2.94","4.46","0.3","19753"
"Ben Bowden","Rockies","0","0","0","0","4.37","0","10","10.0","9","5","1","11","5","1.40","10.37","4.46","4.46","0.0","sa873701"
"Yonny Chirinos","Rays","4","5","0","0","4.38","14","14","80.0","83","39","12","65","21","1.30","7.36","2.33","4.46","1.0","16401"
"Ryan Yarbrough","Rays","4","5","0","0","4.34","9","21","65.0","66","31","9","53","19","1.32","7.32","2.64","4.46","0.6","16502"
"Drew Gagnon","Mets","1","1","0","0","4.43","0","12","12.0","11","6","2","11","4","1.33","8.75","3.21","4.46","0.0","12545"
"Adam McCreery","Dodgers","0","0","0","0","4.05","0","5","5.0","4","2","1","5","3","1.49","8.93","5.12","4.46","0.0","19550"
"J. D. Hammer","Phillies","1","1","0","4","4.34","0","21","21.0","20","10","3","22","9","1.36","9.46","3.85","4.46","0.0","19548"
"Keynan Middleton","Angels","0","0","0","0","4.21","0","5","5.0","4","2","1","5","2","1.33","9.45","3.98","4.47","0.0","15264"
"Ryan Weber","Red Sox","0","0","0","0","4.57","1","3","7.0","8","3","1","4","1","1.36","5.54","1.90","4.47","0.1","10160"
"Aaron Wilkerson","Brewers","0","0","0","0","4.46","0","7","7.0","7","3","1","7","2","1.33","8.63","3.10","4.47","0.0","16904"
"Junior Guerra","Brewers","1","2","1","8","4.33","0","30","30.0","29","15","5","30","12","1.35","8.96","3.61","4.47","0.1","5702"
"Bryan Mitchell","Padres","0","0","0","0","4.35","0","1","1.0","1","1","0","1","1","1.42","7.47","3.62","4.48","0.0","11479"
"Ryan Helsley","Cardinals","0","1","0","0","4.38","0","10","10.0","9","5","1","10","5","1.43","9.34","4.54","4.48","0.0","18138"
"Phillip Diehl","Rockies","0","0","0","0","4.68","0","5","5.0","5","2","1","5","2","1.47","9.14","4.04","4.48","0.0","20030"
"Jalen Beeks","Rays","3","3","0","0","4.33","6","20","49.0","48","24","7","46","20","1.38","8.38","3.69","4.48","0.4","17192"
"Anibal Sanchez","Nationals","4","5","0","0","4.84","13","13","77.0","78","41","12","74","27","1.37","8.63","3.18","4.48","0.9","3284"
"Mike Mayers","Cardinals","0","0","0","0","4.44","0","5","5.0","5","2","1","4","2","1.38","8.19","3.32","4.48","0.0","15451"
"Ruben Alaniz","Reds","0","0","0","0","4.39","0","2","2.0","2","1","0","3","1","1.42","9.37","4.16","4.48","0.0","10819"
"Jeff Samardzija","Giants","4","6","0","0","4.66","15","15","84.0","87","44","13","70","24","1.32","7.53","2.59","4.48","0.7","3254"
"Alex Reyes","Cardinals","3","3","0","2","4.35","6","20","47.0","42","23","5","51","28","1.50","9.77","5.38","4.48","0.3","15015"
"Montana DuRapau","Pirates","1","1","0","0","4.36","0","12","12.0","11","6","2","12","5","1.36","9.21","3.92","4.49","0.0","16768"
"Cionel Perez","Astros","1","0","0","0","4.43","1","5","9.0","9","4","1","8","4","1.41","8.21","3.86","4.49","0.0","19614"
"Wei-Yin Chen","Marlins","1","1","0","4","4.39","1","20","24.0","24","12","4","21","7","1.30","7.97","2.60","4.49","0.0","13071"
"Tanner Roark","Reds","5","6","0","0","4.45","15","15","88.0","87","43","13","80","29","1.32","8.26","2.97","4.49","1.2","8753"
"Adam Warren","Padres","1","1","0","0","4.40","0","12","12.0","12","6","2","11","5","1.37","8.34","3.44","4.49","0.0","9029"
"Steven Matz","Mets","4","5","0","0","4.37","11","21","76.0","75","37","12","73","26","1.35","8.73","3.15","4.50","0.7","13361"
"Mike Montgomery","Cubs","1","2","0","6","4.33","1","27","30.0","31","15","4","23","11","1.40","6.95","3.42","4.50","0.1","4869"
"Chris Bassitt","Athletics","4","4","0","0","4.36","12","12","69.0","68","34","9","61","28","1.39","7.94","3.68","4.50","1.0","12304"
"Mike Morin","Twins","1","1","0","0","4.56","0","12","12.0","13","6","2","9","3","1.34","6.89","2.33","4.50","0.0","13442"
"Ryan Buchter","Athletics","1","1","0","4","4.19","0","23","23.0","20","11","3","24","11","1.36","9.44","4.43","4.50","0.1","9456"
"Stephen Tarpley","Yankees","1","1","0","0","4.26","0","15","15.0","14","7","2","14","8","1.46","8.78","4.66","4.50","0.0","15859"
"Kyle Barraclough","Nationals","1","1","0","0","4.43","0","12","12.0","11","6","2","13","7","1.46","10.06","5.13","4.50","0.0","13713"
"Matt Strahm","Padres","4","5","0","0","4.40","12","12","67.0","65","33","11","68","22","1.29","9.18","2.89","4.50","0.7","13799"
"Joe Biagini","Blue Jays","1","2","2","6","4.68","0","30","30.0","32","16","4","25","10","1.40","7.43","2.99","4.50","0.2","13194"
"Tyler Kinley","Marlins","0","1","0","0","4.40","0","12","12.0","11","6","1","13","7","1.51","9.84","5.45","4.51","0.0","18297"
"Derian Gonzalez","Cardinals","0","0","0","0","4.34","0","2","2.0","2","1","0","2","1","1.45","8.15","4.30","4.51","0.0","sa737568"
"Jake Faria","Rays","0","0","0","0","4.40","0","7","7.0","7","3","1","7","3","1.36","9.03","3.81","4.51","0.0","13699"
"Adam Cimber","Indians","2","2","0","6","4.43","0","26","26.0","28","13","4","20","7","1.35","6.66","2.52","4.51","0.1","15288"
"R.J. Alvarez","Marlins","0","0","0","0","4.32","0","5","5.0","4","2","1","5","2","1.39","9.24","4.36","4.51","0.0","13401"
"Jesus Luzardo","Athletics","2","2","0","0","4.34","6","6","34.0","34","16","5","30","12","1.34","7.98","3.23","4.52","0.4","sa917981"
"Javy Guerra","Nationals","1","1","0","6","4.53","0","24","24.0","25","12","3","22","10","1.45","8.06","3.79","4.52","0.0","7407"
"Jesse Chavez","Rangers","4","4","0","0","4.52","10","24","72.0","75","36","12","65","22","1.34","8.13","2.75","4.52","0.9","5448"
"Roenis Elias","Mariners","2","2","14","1","4.38","0","29","29.0","29","14","4","26","12","1.39","8.02","3.68","4.52","0.2","12673"
"Nick Pivetta","Phillies","4","5","0","0","4.67","13","13","76.0","76","39","13","78","26","1.34","9.30","3.11","4.52","0.9","15454"
"JT Brubaker","Pirates","0","0","0","0","4.52","1","3","7.0","7","3","1","6","3","1.40","7.50","3.30","4.52","0.1","sa875176"
"Spencer Turnbull","Tigers","4","5","0","0","4.61","11","11","67.0","68","34","8","57","28","1.43","7.73","3.76","4.53","0.9","16207"
"Eric Lauer","Padres","4","5","0","0","4.46","12","12","70.0","73","35","10","60","26","1.40","7.77","3.29","4.53","0.7","19316"
"Mitch Keller","Pirates","2","2","0","0","4.52","6","6","36.0","36","18","5","32","16","1.44","8.08","3.95","4.53","0.5","17594"
"Luis Garcia","Angels","1","1","0","6","4.54","0","28","28.0","29","14","3","25","13","1.48","7.99","4.18","4.53","0.1","6984"
"Dan Altavilla","Mariners","1","1","0","0","4.32","0","11","11.0","10","5","1","12","6","1.42","9.75","4.85","4.53","0.0","16507"
"Mike Foltynewicz","Braves","4","4","0","0","4.52","11","11","65.0","64","33","10","65","24","1.34","8.92","3.25","4.53","0.7","10811"
"Jacob Rhame","Mets","0","0","0","0","4.52","0","2","2.0","2","1","0","3","1","1.33","9.70","3.49","4.54","0.0","15267"
"Jimmy Nelson","Brewers","2","2","0","0","4.50","5","14","36.0","36","18","5","33","14","1.40","8.39","3.66","4.54","0.3","10547"
"Justin Miller","Nationals","1","1","0","0","4.49","0","12","12.0","12","6","2","12","4","1.30","9.21","2.99","4.54","0.0","8580"
"Danny Duffy","Royals","4","6","0","0","4.56","14","14","84.0","85","43","12","74","29","1.36","7.89","3.08","4.54","1.0","3542"
"Anthony DeSclafani","Reds","4","5","0","0","4.48","13","13","73.0","74","36","13","71","20","1.29","8.71","2.48","4.54","1.0","13050"
"Jakob Junis","Royals","4","5","0","0","4.59","14","14","79.0","82","40","13","71","22","1.31","8.12","2.49","4.54","0.9","13619"
"Brad Keller","Royals","4","6","0","0","4.54","14","14","85.0","91","43","9","59","33","1.46","6.25","3.51","4.54","1.0","15734"
"Brett Anderson","Athletics","4","4","0","0","4.56","12","12","68.0","79","35","8","40","21","1.46","5.30","2.73","4.54","0.8","8223"
"Merrill Kelly","Diamondbacks","4","6","0","0","4.70","14","14","79.0","84","41","12","69","26","1.38","7.78","2.92","4.54","0.9","11156"
"Erick Fedde","Nationals","2","3","0","0","4.66","6","13","43.0","47","22","6","35","16","1.45","7.22","3.40","4.54","0.4","17425"
"Shawn Kelley","Rangers","1","1","1","8","4.58","0","26","26.0","26","13","5","27","8","1.28","9.20","2.61","4.54","0.1","7773"
"Domingo German","Yankees","5","5","0","0","4.61","13","13","77.0","74","39","13","81","27","1.31","9.44","3.11","4.55","1.2","17149"
"Matt Bush","Rangers","0","0","0","0","4.48","0","5","5.0","5","2","1","5","2","1.36","8.63","3.57","4.55","0.0","1246"
"Anthony Bass","Mariners","1","1","1","7","4.53","0","27","27.0","28","14","4","23","10","1.41","7.61","3.30","4.55","0.1","7982"
