"Name","Team","W","L","SV","HLD","ERA","GS","G","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","playerid"
"Jordan Yamamoto","Marlins","0","1","0","0","4.68","1","1","8.0","7","4","1","7","3","1.40","8.56","3.83","4.67","0.1","17585"
"Tyler Chatwood","Cubs","0","0","0","0","4.49","0","5","6.0","5","3","1","6","3","1.53","8.56","5.39","4.68","0.0","4338"
"Joel Kuhnel","Reds","0","0","0","1","4.55","0","4","4.0","4","2","1","4","2","1.38","8.37","3.59","4.68","0.0","19995"
"Daniel Ponce de Leon","Cardinals","0","0","0","0","4.50","1","2","8.0","7","4","1","8","4","1.44","8.93","4.57","4.68","0.1","16110"
"Aaron Civale","Indians","1","1","0","0","4.74","2","2","13.0","14","7","2","9","3","1.35","6.49","2.04","4.68","0.2","19479"
"Mike Montgomery","Royals","1","1","0","0","4.57","3","3","19.0","20","10","2","13","7","1.42","6.43","3.30","4.69","0.2","4869"
"Ruben Alaniz","Reds","0","0","0","0","4.62","0","2","2.0","2","1","0","2","1","1.45","8.98","4.19","4.69","0.0","10819"
"Bo Takahashi","Diamondbacks","0","0","0","0","4.69","0","1","1.0","1","0","0","1","0","1.33","8.64","3.09","4.69","0.0","sa830370"
"John Schreiber","Tigers","0","0","0","0","4.56","0","4","4.0","4","2","1","4","2","1.40","7.95","3.66","4.70","0.0","20020"
"Wandy Peralta","Giants","0","0","0","0","4.62","0","1","1.0","1","1","0","1","1","1.52","6.97","4.29","4.70","0.0","14295"
"Luis Cessa","Yankees","0","0","0","1","4.69","0","6","7.0","7","4","1","6","2","1.35","8.21","3.03","4.70","0.0","13345"
"Austin Voth","Nationals","1","1","0","0","4.65","2","4","12.0","12","6","2","11","4","1.39","8.16","3.41","4.70","0.1","15047"
"David McKay","Tigers","0","0","0","0","4.63","0","5","5.0","5","3","1","5","3","1.45","9.48","4.61","4.70","0.0","19814"
"Roenis Elias","Nationals","0","0","0","1","4.74","0","5","5.0","5","3","1","4","2","1.43","7.90","3.57","4.70","0.0","12673"
"Travis Lakins","Red Sox","0","0","0","0","4.69","0","3","3.0","3","2","0","3","2","1.49","7.58","4.08","4.70","0.0","18600"
"Edubray Ramos","Phillies","0","0","0","0","4.72","0","1","1.0","1","1","0","1","0","1.38","8.51","3.38","4.71","0.0","16086"
"Cody Allen","","1","2","1","0","4.66","0","25","25.0","23","13","4","29","12","1.39","10.31","4.41","4.71","0.1","12183"
"Cody Stashak","Twins","0","0","0","1","4.71","0","5","5.0","5","3","1","5","2","1.32","7.93","2.60","4.71","0.0","18088"
"Bryan Shaw","Rockies","0","0","0","1","4.87","0","6","6.0","7","3","1","5","3","1.48","7.88","3.72","4.71","0.0","8110"
"Devin Williams","Brewers","0","0","0","0","4.57","0","2","2.0","2","1","0","2","1","1.47","9.81","4.97","4.71","0.0","15816"
"Trevor Richards","Rays","1","1","0","0","4.74","2","2","11.0","11","6","2","10","4","1.39","8.63","3.50","4.72","0.1","19309"
"Dean Deetz","Astros","0","0","0","0","4.42","0","1","1.0","0","0","0","1","0","1.48","10.64","5.74","4.72","0.0","16687"
"Jose Quijada","Marlins","0","0","0","0","4.55","0","3","3.0","3","1","0","3","2","1.49","10.47","5.52","4.72","0.0","19200"
"Reggie McClain","Mariners","0","0","0","0","4.52","0","3","3.0","3","1","0","2","1","1.38","6.92","3.09","4.73","0.0","19311"
"Jackson Stephens","Reds","0","0","0","0","4.53","0","1","1.0","1","0","0","1","0","1.37","8.43","3.53","4.73","0.0","14420"
"Cy Sneed","Astros","0","0","0","0","4.62","0","4","4.0","4","2","1","4","2","1.39","7.66","3.29","4.73","0.0","16106"
"Chris Mazza","Mets","0","0","0","0","4.62","0","3","4.0","4","2","0","2","1","1.42","6.26","2.95","4.74","0.0","14151"
"Shaun Anderson","Giants","1","1","0","0","4.74","3","3","16.0","18","9","2","12","6","1.42","6.80","3.11","4.74","0.1","19453"
"Taylor Widener","Diamondbacks","0","0","0","0","4.71","0","0","1.0","1","1","0","1","0","1.36","9.39","3.76","4.74","0.0","sa918271"
"J.A. Happ","Yankees","1","1","0","0","4.60","3","3","17.0","17","9","3","16","6","1.31","8.27","2.86","4.74","0.2","7410"
"Jeff Brigham","Marlins","0","0","0","1","4.63","0","5","5.0","5","3","1","5","2","1.41","8.68","3.89","4.74","0.0","16631"
"Jeffrey Springs","Rangers","0","0","0","0","4.70","0","1","1.0","1","1","0","1","1","1.45","9.68","4.50","4.75","0.0","17677"
"Tanner Rainey","Nationals","0","0","0","1","4.55","0","6","6.0","4","3","1","7","4","1.59","12.01","7.13","4.75","0.0","17610"
"Genesis Cabrera","Cardinals","0","0","0","0","4.62","0","2","2.0","2","1","0","2","1","1.48","8.50","4.53","4.75","0.0","17490"
"Patrick Sandoval","Angels","1","1","0","0","4.56","3","3","16.0","16","8","2","15","7","1.42","8.44","3.98","4.75","0.2","19447"
"Luke Bard","Angels","0","0","0","0","4.60","0","5","5.0","5","2","1","4","2","1.39","8.33","3.50","4.75","0.0","14288"
"Shawn Kelley","Rangers","0","0","0","1","4.78","0","5","5.0","5","3","1","5","1","1.28","8.91","2.43","4.76","0.0","7773"
"Daniel Norris","Tigers","1","1","0","0","4.85","3","3","19.0","20","10","3","16","7","1.42","7.94","3.23","4.76","0.2","13475"
"Lucas Sims","Reds","0","0","0","0","4.63","1","4","7.0","6","4","1","9","3","1.37","11.19","4.37","4.76","0.0","13470"
"Austin Gomber","Cardinals","0","0","0","0","4.52","0","0","2.0","2","1","0","2","1","1.39","8.31","3.76","4.76","0.0","16561"
"Cory Gearrin","Yankees","0","0","0","1","4.72","0","5","5.0","5","2","1","4","2","1.45","8.13","3.95","4.76","0.0","7947"
"Kolby Allard","Rangers","1","1","0","0","4.85","3","3","15.0","16","8","2","12","6","1.49","7.19","3.58","4.77","0.2","18694"
"Javy Guerra","Nationals","0","0","0","0","4.82","0","3","3.0","3","2","0","3","1","1.46","7.73","3.49","4.77","0.0","7407"
"Cal Quantrill","Padres","1","1","0","0","4.79","3","3","19.0","20","10","3","15","6","1.42","7.08","3.07","4.77","0.2","19312"
"Domingo German","Yankees","1","1","0","0","4.84","3","3","17.0","17","9","3","18","6","1.32","9.42","2.97","4.77","0.2","17149"
"Josh Tomlin","Braves","0","0","0","1","4.83","0","5","5.0","5","3","1","4","1","1.25","6.79","1.05","4.77","0.0","9388"
"Robby Scott","Diamondbacks","0","0","0","0","4.61","0","2","2.0","2","1","0","2","1","1.44","9.62","4.59","4.77","0.0","13042"
"Yefry Ramirez","Pirates","0","0","0","0","4.83","0","2","2.0","2","1","0","2","1","1.44","8.93","4.11","4.78","0.0","15655"
"Alec Mills","Cubs","0","0","0","0","4.77","0","2","3.0","3","2","1","3","1","1.39","7.63","3.15","4.78","0.0","13834"
"Jalen Beeks","Rays","1","1","0","0","4.64","3","3","16.0","16","8","2","14","7","1.43","7.97","3.77","4.78","0.1","17192"
"Duane Underwood Jr.","Cubs","0","0","0","0","4.70","0","1","1.0","1","1","0","1","0","1.42","8.15","3.69","4.78","0.0","14677"
"Tim Peterson","Mets","0","0","0","0","4.67","0","1","1.0","1","0","0","1","0","1.33","9.02","3.15","4.78","0.0","13946"
"Drew VerHagen","Tigers","0","1","0","0","4.80","1","1","8.0","8","4","1","6","3","1.43","7.32","3.57","4.78","0.1","13424"
"Dereck Rodriguez","Giants","0","1","0","0","4.74","1","2","7.0","8","4","1","6","2","1.40","6.92","3.01","4.78","0.0","14509"
"Yimi Garcia","Dodgers","0","0","0","1","4.65","0","6","6.0","6","3","1","6","1","1.24","9.49","2.14","4.79","0.0","12095"
"Steven Brault","Pirates","1","1","0","0","4.67","3","3","18.0","19","9","2","15","9","1.52","7.57","4.49","4.79","0.2","15291"
"Michael Wacha","Cardinals","1","1","0","0","4.82","3","4","19.0","20","10","3","16","8","1.45","7.74","3.60","4.79","0.1","14078"
"Rogelio Armenteros","Astros","0","0","0","0","4.65","0","1","3.0","3","1","0","3","1","1.39","8.79","3.71","4.79","0.0","17679"
"Tyler Alexander","Tigers","0","0","0","0","4.78","1","4","7.0","8","4","1","5","1","1.33","6.23","1.74","4.79","0.0","17735"
"Tyler Kinley","Marlins","0","0","0","0","4.70","0","4","4.0","4","2","1","4","3","1.57","9.29","5.65","4.80","0.0","18297"
"Vince Velasquez","Phillies","1","1","0","0","4.85","3","3","19.0","18","10","4","20","7","1.37","9.73","3.52","4.80","0.2","11189"
"Zach Eflin","Phillies","1","1","0","0","4.84","3","3","16.0","17","9","3","13","4","1.35","7.43","2.50","4.80","0.2","13774"
"Hunter Harvey","Orioles","0","0","0","1","4.89","0","8","8.0","8","4","1","7","3","1.40","8.60","3.59","4.80","0.0","15507"
"Jordan Lyles","Brewers","1","1","0","0","4.96","3","3","20.0","20","11","3","19","8","1.41","8.71","3.42","4.81","0.2","7593"
"Nick Ramirez","Tigers","0","1","0","1","4.70","0","7","7.0","7","4","1","6","3","1.49","7.38","4.06","4.81","0.0","12575"
"Jimmy Herget","Reds","0","0","0","0","4.75","0","1","1.0","1","1","0","1","1","1.44","9.39","4.30","4.81","0.0","17556"
"Jose Rodriguez","Angels","0","0","0","0","4.62","0","2","2.0","2","1","0","1","1","1.34","8.03","3.06","4.82","0.0","17860"
"Hector Noesi","Marlins","0","0","0","0","4.75","1","2","7.0","7","4","1","5","2","1.40","7.13","3.16","4.82","0.0","3292"
"Nick Margevicius","Padres","0","0","0","0","4.67","1","1","4.0","4","2","1","3","1","1.34","6.75","2.41","4.82","0.0","20395"
"Joe Ross","Nationals","1","1","0","0","4.80","2","2","13.0","14","7","2","11","5","1.44","7.15","3.29","4.82","0.1","12972"
"Hector Velazquez","Red Sox","0","0","0","0","4.75","0","1","3.0","3","2","0","2","1","1.46","7.01","3.44","4.84","0.0","19341"
"Chandler Shepherd","Orioles","0","0","0","0","4.79","0","1","1.0","1","0","0","0","0","1.37","6.89","2.64","4.85","0.0","16166"
"Bobby Poyner","Red Sox","0","0","0","0","4.76","0","1","1.0","1","0","0","0","0","1.37","7.98","3.06","4.85","0.0","17987"
"Trevor Cahill","Angels","1","1","0","1","4.70","1","6","10.0","10","5","2","9","4","1.40","7.95","3.45","4.85","0.0","6249"
"Jaime Schultz","Dodgers","0","0","0","0","4.68","0","1","1.0","0","0","0","1","0","1.46","10.72","5.23","4.85","0.0","15066"
"Tyler Lyons","Yankees","0","0","0","0","4.76","0","2","2.0","2","1","0","2","1","1.35","9.58","3.33","4.86","0.0","11334"
"Jake Faria","Brewers","0","0","0","0","4.81","0","3","4.0","4","2","1","4","2","1.42","9.08","4.03","4.86","0.0","13699"
"Kohl Stewart","Twins","0","0","0","0","4.87","0","2","2.0","2","1","0","1","1","1.50","6.35","3.74","4.87","0.0","15502"
"Kyle McGowin","Nationals","0","0","0","0","4.97","0","1","1.0","1","1","0","1","0","1.36","8.86","3.06","4.87","0.0","15071"
"Justus Sheffield","Mariners","1","1","0","0","4.69","3","3","15.0","15","8","2","13","8","1.51","7.89","4.60","4.87","0.1","17285"
"Yusei Kikuchi","Mariners","1","1","0","0","4.74","3","3","19.0","19","10","3","16","7","1.39","7.59","3.25","4.87","0.2","20633"
"Dylan Cease","White Sox","1","1","0","0","4.78","3","3","16.0","15","9","2","16","8","1.48","9.20","4.71","4.88","0.2","18525"
"Jason Adam","Blue Jays","0","0","0","0","4.67","0","4","4.0","4","2","1","5","2","1.41","9.77","4.36","4.88","0.0","11861"
"Jhoulys Chacin","Red Sox","1","1","0","0","4.89","3","3","17.0","18","9","3","14","7","1.44","7.29","3.54","4.88","0.2","2608"
"Sandy Alcantara","Marlins","1","1","0","0","4.76","3","3","20.0","20","11","3","16","10","1.51","7.17","4.38","4.88","0.1","18684"
"Clay Buchholz","Blue Jays","1","1","0","0","4.88","3","3","18.0","19","10","3","13","5","1.39","6.46","2.72","4.89","0.2","3543"
"Huascar Ynoa","Braves","0","0","0","0","4.89","0","1","1.0","1","0","0","1","0","1.58","8.97","5.36","4.89","0.0","20468"
"Erik Swanson","Mariners","0","1","0","1","4.92","1","7","11.0","12","6","2","11","3","1.32","8.61","2.74","4.90","0.1","16587"
"Dylan Bundy","Orioles","1","1","0","0","4.89","4","4","20.0","20","11","4","20","7","1.34","8.74","2.96","4.91","0.3","12917"
"Zac Houston","Tigers","0","0","0","0","4.71","0","1","1.0","1","0","0","1","0","1.49","9.27","5.09","4.91","0.0","sa874155"
"Zach Davies","Brewers","1","1","0","0","4.96","3","3","19.0","22","11","3","14","6","1.45","6.43","2.92","4.91","0.1","13183"
"Daniel Mengden","Athletics","0","0","0","0","4.88","1","1","3.0","3","2","0","2","1","1.42","6.35","3.06","4.92","0.0","16980"
"Julio Teheran","Braves","1","1","0","0","4.70","3","3","19.0","18","10","3","17","8","1.40","8.28","3.96","4.92","0.1","6797"
"Jorge Lopez","Royals","1","1","0","0","5.07","3","5","19.0","20","11","3","16","8","1.47","7.70","3.70","4.93","0.1","14527"
"Trent Thornton","Blue Jays","1","1","0","0","5.03","3","3","18.0","19","10","3","15","6","1.40","7.76","2.89","4.93","0.2","17948"
"Jarlin Garcia","Marlins","0","0","0","1","4.73","0","8","8.0","8","4","1","6","3","1.41","7.00","3.37","4.93","0.0","18282"
"Josh Staumont","Royals","0","0","0","1","4.88","0","5","5.0","4","3","1","6","4","1.63","10.22","6.67","4.93","0.0","18335"
"Justin Shafer","Blue Jays","0","0","0","0","4.93","0","3","3.0","3","2","0","2","1","1.53","7.54","4.69","4.94","0.0","16132"
"Tony Gonsolin","Dodgers","0","0","0","0","4.76","1","1","8.0","8","4","1","7","3","1.42","8.26","3.74","4.94","0.1","19388"
"Logan Allen","Indians","0","1","0","0","4.94","1","3","8.0","8","4","1","7","4","1.48","8.00","4.01","4.94","0.0","18555"
"Derek Holland","Cubs","0","0","0","0","4.85","0","2","2.0","2","1","0","2","1","1.42","9.03","3.80","4.94","0.0","4141"
"Tayron Guerrero","Marlins","0","0","0","2","4.74","0","7","7.0","7","4","1","8","4","1.56","9.70","5.66","4.95","0.0","11691"
"Homer Bailey","Athletics","1","1","0","0","4.93","3","3","18.0","19","10","3","14","6","1.40","7.04","3.01","4.95","0.2","8362"
"Miguel Castro","Orioles","0","0","0","1","4.80","0","6","6.0","6","3","1","5","3","1.52","7.30","4.79","4.95","0.0","15684"
"Kyle Freeland","Rockies","1","1","0","0","5.05","2","2","12.0","13","7","2","10","4","1.47","7.29","3.32","4.95","0.1","16256"
"Danny Salazar","Indians","0","0","0","0","4.95","0","1","3.0","3","2","1","3","1","1.45","8.18","3.72","4.96","0.0","5867"
"Alex Young","Diamondbacks","1","1","0","0","5.01","2","2","12.0","13","7","2","10","5","1.47","7.49","3.52","4.96","0.1","18333"
"Evan Phillips","Orioles","0","0","0","0","4.89","0","2","2.0","2","1","0","3","1","1.52","10.01","5.34","4.96","0.0","17734"
"Rafael Montero","Rangers","0","0","0","1","5.10","0","5","5.0","5","3","1","4","2","1.53","8.54","4.17","4.97","0.0","12760"
"Dillon Peters","Angels","1","1","0","0","4.85","3","3","15.0","16","8","2","11","5","1.44","6.56","3.02","4.97","0.1","18790"
"Bryan Abreu","Astros","0","0","0","0","4.77","0","1","1.0","0","0","0","1","0","1.53","10.72","5.80","4.97","0.0","16609"
"Joe Harvey","Rockies","0","0","0","0","5.13","0","1","1.0","1","1","0","1","1","1.55","9.31","4.92","4.98","0.0","16459"
"Victor Alcantara","Tigers","0","0","0","0","4.94","0","1","1.0","1","0","0","0","0","1.50","6.36","3.68","4.99","0.0","15028"
"Jake Newberry","Royals","0","0","0","0","4.90","0","1","1.0","1","1","0","1","1","1.48","7.54","4.06","4.99","0.0","15136"
"Wade LeBlanc","Mariners","0","1","0","0","4.94","1","4","8.0","8","4","1","6","2","1.34","6.94","2.32","4.99","0.0","5221"
"Jake McGee","Rockies","0","0","0","2","5.12","0","7","7.0","7","4","1","6","2","1.39","8.06","2.84","5.00","0.0","7550"
"Josh D. Smith","Indians","0","0","0","0","4.91","0","2","2.0","2","1","0","2","1","1.53","8.83","4.98","5.00","0.0","13629"
"Wily Peralta","","1","1","0","0","5.08","0","20","20.0","22","11","3","16","9","1.56","7.30","4.24","5.01","0.0","7738"
"Devin Smeltzer","Twins","1","1","0","0","5.00","2","4","11.0","12","6","2","9","3","1.40","7.06","2.53","5.01","0.1","19487"
"Tyler Beede","Giants","1","1","0","0","5.04","2","2","11.0","11","6","2","10","5","1.54","8.32","4.53","5.01","0.0","16981"
"Wes Parsons","Rockies","0","0","0","0","5.26","0","4","4.0","5","3","1","4","2","1.56","7.50","3.99","5.01","0.0","14764"
"Bryan Garcia","Tigers","0","0","0","1","4.89","0","7","7.0","7","4","1","7","4","1.46","8.40","4.28","5.02","0.0","19457"
"Jimmy Cordero","White Sox","0","0","0","1","4.79","0","6","6.0","6","3","1","6","4","1.53","8.39","5.06","5.02","0.0","15690"
"Thyago Vieira","White Sox","0","0","0","0","4.97","0","1","1.0","1","1","0","1","1","1.54","8.42","5.13","5.02","0.0","14510"
"Clayton Richard","Blue Jays","1","1","0","0","5.06","2","4","13.0","15","7","2","8","5","1.52","5.80","3.16","5.03","0.1","3551"
"Brian Johnson","Red Sox","0","1","0","0","5.06","1","5","9.0","9","5","1","7","3","1.48","7.37","3.63","5.03","0.0","14272"
"Nestor Cortes","Yankees","0","0","0","0","4.92","0","4","4.0","4","2","1","3","1","1.40","8.51","3.49","5.03","0.0","17874"
"Tim Collins","Reds","0","0","0","0","4.97","0","1","1.0","1","0","0","1","0","1.57","8.73","5.29","5.03","0.0","3164"
"Antonio Senzatela","Rockies","1","1","0","0","5.22","3","3","18.0","20","10","3","13","7","1.52","6.23","3.52","5.04","0.2","15488"
"Jordan Romano","Blue Jays","0","0","0","0","4.82","0","4","4.0","4","2","1","4","2","1.37","8.58","3.78","5.04","0.0","16122"
"Ryan Eades","Orioles","0","0","0","1","5.01","0","5","5.0","5","3","1","4","2","1.43","7.61","3.67","5.04","0.0","14808"
"Phillips Valdez","Rangers","0","0","0","0","5.03","0","3","3.0","3","2","0","2","1","1.53","6.81","3.81","5.04","0.0","15605"
"Reynaldo Lopez","White Sox","1","1","0","0","4.86","4","4","21.0","21","11","4","18","8","1.39","8.00","3.52","5.05","0.2","16400"
"Jose Suarez","Angels","1","1","0","0","4.85","3","3","15.0","15","8","3","14","6","1.42","8.34","3.69","5.05","0.1","19911"
"Jordan Zimmermann","Tigers","1","2","0","0","5.10","4","4","22.0","25","12","4","16","5","1.38","6.44","2.14","5.05","0.2","4505"
"Mike Fiers","Athletics","1","1","0","0","4.90","3","3","20.0","21","11","4","16","6","1.37","7.06","2.76","5.05","0.2","7754"
"Matthew Festa","Mariners","0","0","0","0","4.85","0","1","1.0","1","1","0","1","0","1.41","8.69","3.63","5.05","0.0","19330"
"Robert Dugger","Marlins","1","1","0","0","4.90","3","3","15.0","16","8","2","11","6","1.45","6.90","3.52","5.06","0.1","19191"
"Josh Osich","White Sox","0","0","0","1","5.16","0","5","5.0","6","3","1","5","2","1.46","8.08","3.67","5.07","0.0","11528"
"Jacob Waguespack","Blue Jays","1","1","0","0","5.03","3","3","17.0","19","10","2","13","8","1.54","6.90","4.12","5.07","0.1","18318"
"Michael Shawaryn","Red Sox","0","0","0","0","5.09","0","1","1.0","1","0","0","0","0","1.43","8.03","3.46","5.07","0.0","19495"
"Dario Agrazal","Pirates","0","1","0","0","5.06","2","2","9.0","11","5","2","5","2","1.42","5.22","2.08","5.07","0.1","15821"
"CC Sabathia","Yankees","1","1","0","0","4.92","2","2","12.0","12","6","2","10","4","1.41","7.95","3.17","5.08","0.1","404"
"Alex McRae","Pirates","0","0","0","0","5.20","0","1","2.0","2","1","0","2","1","1.54","6.65","3.68","5.09","0.0","16317"
"Jeff Hoffman","Rockies","0","1","0","0","5.33","2","2","9.0","10","6","2","9","4","1.50","8.27","3.86","5.09","0.1","17432"
"James Marvel","Pirates","0","0","0","0","5.20","1","1","4.0","5","2","1","3","2","1.52","5.69","3.44","5.10","0.0","19675"
"Heath Fillmyer","Royals","0","0","0","0","5.09","0","3","3.0","4","2","1","2","1","1.48","6.39","3.55","5.10","0.0","17466"
"Jeremy Hellickson","Nationals","0","0","0","0","5.02","0","3","5.0","6","3","1","4","2","1.38","6.71","2.68","5.10","0.0","4371"
"Ronald Bolanos","Padres","0","0","0","0","4.96","1","1","7.0","7","4","1","6","3","1.51","7.82","4.51","5.10","0.0","20041"
"James Bourque","Nationals","0","0","0","0","5.10","0","1","1.0","1","0","0","1","0","1.57","8.70","5.05","5.11","0.0","16668"
"Felix Hernandez","Mariners","1","2","0","0","4.99","3","3","20.0","21","11","3","16","7","1.41","7.25","3.20","5.12","0.1","4772"
"Kyle Zimmer","Royals","0","0","0","1","5.13","0","4","4.0","4","3","1","4","3","1.62","8.11","5.60","5.12","0.0","14169"
"Brock Burke","Rangers","1","1","0","0","5.10","2","2","12.0","14","7","2","9","5","1.53","6.90","3.85","5.12","0.1","17968"
"Chase Anderson","Brewers","1","1","0","0","4.79","4","4","21.0","21","11","4","19","7","1.37","8.04","3.16","5.13","0.1","6895"
"Junior Fernandez","Cardinals","0","0","0","1","4.90","0","4","4.0","4","2","0","3","3","1.64","7.34","5.80","5.13","0.0","18496"
"JC Ramirez","Angels","0","0","0","0","4.99","0","1","1.0","1","0","0","0","0","1.45","6.21","3.12","5.14","0.0","8302"
"Edinson Volquez","Rangers","0","0","0","0","5.26","0","4","6.0","6","3","1","4","3","1.59","7.17","4.46","5.14","0.0","3990"
"Jaime Barria","Angels","1","1","0","0","5.00","3","3","17.0","18","9","3","14","5","1.37","7.27","2.82","5.15","0.1","18356"
"Ryan Dull","Yankees","0","0","0","0","5.07","0","1","1.0","1","0","0","1","0","1.35","8.88","3.14","5.15","0.0","13974"
"Trevor Kelley","Red Sox","0","0","0","0","5.27","0","1","1.0","1","0","0","0","0","1.50","6.48","3.64","5.15","0.0","18454"
"Jonathan Hernandez","Rangers","0","0","0","0","5.21","0","2","2.0","2","1","0","2","1","1.60","7.88","4.91","5.16","0.0","17464"
"Randy Dobnak","Twins","1","1","0","0","5.16","2","3","14.0","17","8","2","9","4","1.46","5.66","2.78","5.16","0.1","23798"
"J. D. Hammer","Phillies","0","0","0","0","4.96","0","1","1.0","1","0","0","1","0","1.49","8.85","4.67","5.16","0.0","19548"
"Branden Kline","Orioles","0","0","0","0","5.07","0","4","4.0","4","2","1","3","2","1.47","7.94","3.87","5.16","0.0","14101"
"Tommy Milone","Mariners","1","1","0","0","5.18","3","3","20.0","22","11","4","17","5","1.36","7.59","2.20","5.16","0.1","7608"
"Brock Stewart","Blue Jays","0","0","0","0","5.14","0","2","2.0","2","1","0","2","1","1.42","7.74","3.16","5.16","0.0","16727"
"Ricardo Pinto","Giants","0","0","0","0","5.05","0","1","1.0","1","0","0","0","0","1.52","6.61","3.98","5.18","0.0","16318"
"Sam Howard","Rockies","0","0","0","0","5.27","0","3","3.0","3","2","0","2","1","1.50","7.94","3.81","5.18","0.0","16265"
"Adbert Alzolay","Cubs","0","0","0","0","5.12","0","2","3.0","3","2","1","3","2","1.48","8.14","4.04","5.18","0.0","17859"
"Ivan Nova","White Sox","1","2","0","0","5.12","4","4","21.0","24","12","4","14","5","1.40","5.92","2.21","5.18","0.2","1994"
"Cole Irvin","Phillies","0","0","0","0","5.07","0","3","5.0","5","3","1","3","1","1.40","6.73","2.67","5.18","0.0","19244"
"Matt Harvey","Athletics","0","0","0","0","5.23","0","0","1.0","1","1","0","1","0","1.44","6.59","2.90","5.19","0.0","11713"
"Taylor Guerrieri","Rangers","0","0","0","1","5.16","0","5","5.0","5","3","1","4","2","1.54","7.11","4.17","5.20","0.0","13616"
"Justin Dunn","Mariners","0","0","0","0","5.05","1","1","3.0","3","2","1","3","1","1.43","8.16","3.95","5.20","0.0","sa738718"
"Jake Jewell","Angels","0","0","0","0","4.99","0","3","3.0","3","1","0","2","1","1.50","7.49","3.95","5.21","0.0","16958"
"Tyson Ross","Tigers","0","0","0","0","5.31","1","1","5.0","5","3","1","3","2","1.56","6.53","4.21","5.21","0.0","7872"
"Wei-Chieh Huang","Rangers","0","0","0","0","5.17","0","1","1.0","1","0","0","1","0","1.55","8.85","5.06","5.21","0.0","17508"
"Tyler Bashlor","Mets","0","0","0","0","5.05","0","4","4.0","4","2","1","4","2","1.53","9.11","5.16","5.22","0.0","15203"
"Allen Webster","Cubs","0","0","0","0","5.11","0","1","1.0","1","0","0","1","0","1.50","7.70","3.97","5.22","0.0","3993"
"Gregory Soto","Tigers","0","1","0","1","5.15","0","6","7.0","8","4","1","6","5","1.67","7.29","5.83","5.23","0.0","19677"
"Taylor Clarke","Diamondbacks","0","0","0","0","5.25","1","2","5.0","6","3","1","4","2","1.44","7.43","3.16","5.23","0.0","17611"
"Adrian Sampson","Rangers","0","1","0","0","5.36","1","4","9.0","10","5","2","6","2","1.42","6.44","2.25","5.23","0.1","13339"
"Sean Reid-Foley","Blue Jays","0","0","0","0","5.27","1","1","5.0","5","3","1","5","3","1.55","8.54","4.85","5.24","0.0","17034"
"Ariel Jurado","Rangers","1","1","0","0","5.46","3","3","16.0","19","10","3","9","5","1.50","5.13","2.61","5.24","0.1","17030"
"Enyel De Los Santos","Phillies","0","0","0","0","5.11","1","1","4.0","4","2","1","4","2","1.45","7.90","3.77","5.25","0.0","18403"
"Luke Farrell","Rangers","0","0","0","0","5.21","0","3","3.0","3","2","1","3","2","1.51","8.81","4.32","5.25","0.0","15101"
"T.J. Zeuch","Blue Jays","1","1","0","0","5.33","3","3","16.0","18","9","2","9","6","1.52","5.08","3.20","5.26","0.1","19269"
"John Means","Orioles","1","1","0","0","5.25","3","3","18.0","21","11","4","14","5","1.40","6.68","2.48","5.27","0.2","16269"
"Jefry Rodriguez","Indians","0","0","0","0","5.29","0","0","2.0","2","1","0","1","1","1.61","6.93","4.88","5.28","0.0","17018"
"Zach Plesac","Indians","1","1","0","0","5.17","3","3","17.0","19","10","3","14","6","1.40","7.38","3.01","5.29","0.1","19979"
"Drew Smyly","Phillies","1","1","0","0","5.08","3","3","20.0","20","11","5","21","8","1.39","9.57","3.51","5.29","0.1","11760"
"Jose Ruiz","White Sox","0","0","0","0","5.15","0","3","3.0","3","2","0","3","2","1.58","8.70","5.30","5.29","0.0","14552"
"Manny Banuelos","White Sox","0","1","0","0","5.14","1","5","7.0","7","4","1","7","4","1.56","8.68","4.97","5.30","0.0","5365"
"Dillon Tate","Orioles","0","0","0","1","5.26","0","6","6.0","7","3","1","4","2","1.52","6.28","3.52","5.30","0.0","17796"
"Ervin Santana","Mets","0","0","0","0","5.15","0","0","2.0","2","1","0","2","1","1.40","6.56","2.94","5.31","0.0","3200"
"Joseph Palumbo","Rangers","0","1","0","0","5.18","1","1","8.0","8","5","1","7","4","1.50","7.97","4.13","5.31","0.1","17035"
"Chi Chi Gonzalez","Rockies","1","1","0","0","5.49","3","4","18.0","21","11","3","11","8","1.61","5.79","4.15","5.32","0.1","14663"
"Luis Escobar","Pirates","0","0","0","0","5.29","0","1","1.0","1","0","0","0","0","1.65","7.76","5.65","5.32","0.0","17345"
"Dylan Covey","White Sox","1","1","0","0","5.40","2","3","14.0","15","8","2","10","6","1.55","6.45","3.92","5.34","0.1","14825"
"Peter Lambert","Rockies","1","1","0","0","5.58","3","3","18.0","21","11","3","12","5","1.51","6.11","2.78","5.36","0.1","17969"
"Edgar Garcia","Phillies","0","0","0","0","5.34","0","4","4.0","4","2","1","4","2","1.52","9.46","4.69","5.36","0.0","19276"
"Justin Lawrence","Rockies","0","0","0","0","5.35","0","1","1.0","1","0","0","0","0","1.69","7.50","5.68","5.37","0.0","sa875567"
