"Name","Team","W","L","SV","HLD","ERA","GS","G","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","playerid"
"Eduardo Jimenez","","0","0","0","0","4.60","0","3","3.0","2","1","0","3","1","1.39","9.49","4.01","4.52","0.0","sa3001404"
"Jacob Webb","Pirates","0","0","0","0","4.60","0","22","22.0","21","11","3","23","10","1.39","9.49","4.01","4.52","0.0","sa3004799"
"Stetson Allie","Dodgers","0","0","0","0","4.60","0","5","5.0","5","2","1","5","2","1.39","9.49","4.01","4.52","0.0","sa548192"
"Griffin Canning","Angels","4","5","0","0","4.42","13","13","73.0","71","36","11","70","26","1.32","8.65","3.16","4.52","0.8","19867"
"Rowan Wick","Cubs","0","0","0","0","4.36","0","7","7.0","7","4","1","8","4","1.50","9.35","5.31","4.52","0.0","14646"
"Jose Cisnero","Tigers","0","1","0","0","4.51","0","10","10.0","10","5","2","11","5","1.41","9.66","4.35","4.52","0.0","6399"
"Brett Anderson","Athletics","4","5","0","0","4.57","12","12","71.0","82","36","8","42","21","1.46","5.32","2.72","4.52","0.8","8223"
"Robert Stephenson","Reds","1","2","0","5","4.40","0","23","23.0","20","11","4","28","13","1.42","11.00","4.91","4.52","0.0","13594"
"Adam Cimber","Indians","2","2","0","6","4.46","0","28","28.0","30","14","4","20","8","1.36","6.57","2.54","4.52","0.1","15288"
"Dakota Hudson","Cardinals","5","5","0","0","4.50","13","13","76.0","80","38","8","53","33","1.49","6.25","3.91","4.53","0.7","19206"
"Jacob Rhame","Mets","0","0","0","0","4.55","0","2","2.0","2","1","0","3","1","1.34","9.65","3.51","4.53","0.0","15267"
"Eric Hanhold","Mets","0","0","0","0","4.45","0","2","2.0","2","1","0","2","1","1.44","7.46","3.75","4.54","0.0","18332"
"Steven Matz","Mets","4","5","0","0","4.45","13","13","78.0","78","38","12","75","28","1.36","8.61","3.22","4.54","0.8","13361"
"Andrew Suarez","Giants","2","2","0","0","4.59","6","6","32.0","34","16","5","25","10","1.40","7.11","2.90","4.54","0.2","18300"
"Jesse Chavez","Rangers","3","4","0","0","4.58","10","22","68.0","71","35","11","60","21","1.36","7.99","2.84","4.54","0.8","5448"
"Nathan Karns","Orioles","0","0","0","0","4.65","0","5","5.0","5","3","1","5","2","1.40","8.93","3.62","4.54","0.0","12638"
"Luis Garcia","Angels","1","2","0","6","4.58","0","29","29.0","30","15","4","26","14","1.49","7.90","4.21","4.54","0.1","6984"
"Daniel Hudson","Blue Jays","2","2","0","6","4.60","0","30","30.0","29","15","4","30","14","1.44","9.20","4.19","4.55","0.1","7146"
"Pat Venditte","Giants","0","0","0","0","4.34","0","5","5.0","5","2","1","5","2","1.39","8.89","4.23","4.55","0.0","7108"
"Tayron Guerrero","Marlins","1","1","0","5","4.39","0","23","23.0","20","11","3","25","14","1.50","10.05","5.45","4.55","0.0","11691"
"Fernando Romero","Twins","1","1","0","2","4.53","0","18","18.0","18","9","2","14","6","1.40","7.23","3.25","4.55","0.0","15885"
"Chris Stratton","Pirates","1","1","0","3","4.72","0","20","20.0","22","11","3","16","7","1.44","7.30","3.32","4.56","0.0","13761"
"David McKay","Mariners","0","0","0","0","4.48","0","5","5.0","4","2","1","5","2","1.41","8.98","4.11","4.56","0.0","19814"
"Shaun Anderson","Giants","3","5","0","0","4.60","11","11","66.0","71","34","9","49","21","1.40","6.63","2.90","4.56","0.5","19453"
"Sean Poppen","Twins","0","0","0","0","4.63","0","5","5.0","5","3","1","4","2","1.43","7.41","3.41","4.56","0.0","19583"
"Randy Rosario","Cubs","0","0","0","0","4.53","0","2","2.0","3","1","0","2","1","1.52","6.80","4.23","4.56","0.0","14508"
"Anthony DeSclafani","Reds","4","5","0","0","4.54","13","13","77.0","79","39","14","74","21","1.30","8.65","2.50","4.56","0.9","13050"
"Gabriel Moya","Twins","0","0","0","0","4.37","0","2","2.0","2","1","0","3","1","1.33","9.27","3.68","4.57","0.0","16348"
"Ryan Tepera","Blue Jays","1","1","0","0","4.55","0","17","17.0","17","9","3","17","7","1.37","8.90","3.67","4.57","0.0","10291"
"Jackson Stephens","Reds","0","0","0","0","4.45","0","3","3.0","3","1","0","2","1","1.34","8.32","3.26","4.57","0.0","14420"
"Gerson Bautista","Mariners","1","1","0","1","4.43","0","14","14.0","13","7","2","14","8","1.48","9.25","4.99","4.57","0.0","19256"
"Sam Coonrod","Giants","0","0","0","0","4.54","0","2","2.0","2","1","0","2","1","1.46","8.28","4.29","4.57","0.0","17264"
"Wade Miley","Astros","5","5","0","0","4.62","14","14","81.0","86","41","11","66","30","1.43","7.36","3.33","4.57","0.9","8779"
"Geoff Hartlieb","Pirates","1","1","0","2","4.55","0","18","18.0","18","9","2","16","9","1.50","7.94","4.39","4.58","0.0","19558"
"Daniel Stumpf","Tigers","1","2","0","6","4.61","0","31","31.0","31","16","5","29","13","1.41","8.50","3.62","4.58","0.1","13780"
"Josh Tomlin","Braves","1","1","0","10","4.68","0","24","24.0","27","13","5","19","3","1.23","7.10","1.00","4.59","0.0","9388"
"Yusei Kikuchi","Mariners","4","5","0","0","4.49","14","14","78.0","79","39","12","69","29","1.38","7.91","3.33","4.59","1.0","20633"
"Bryan Shaw","Rockies","1","2","0","7","4.77","0","30","30.0","32","16","4","25","12","1.47","7.68","3.68","4.59","0.1","8110"
"Dan Altavilla","Mariners","1","1","0","0","4.41","0","12","12.0","11","6","2","12","6","1.44","9.56","4.89","4.59","0.0","16507"
"Matt Carasiti","Mariners","0","0","0","0","4.46","0","7","7.0","7","3","1","7","3","1.40","8.54","3.94","4.59","0.0","13276"
"Dario Agrazal","Pirates","0","1","0","0","4.65","2","2","9.0","11","5","1","6","2","1.38","5.42","2.01","4.60","0.1","15821"
"Dovydas Neverauskas","Pirates","0","0","0","0","4.64","0","8","8.0","7","4","1","8","4","1.50","9.02","4.89","4.60","0.0","11604"
"J.A. Happ","Yankees","5","5","0","0","4.50","15","15","83.0","83","42","14","75","25","1.29","8.14","2.67","4.60","1.2","7410"
"Derek Holland","Giants","2","3","0","3","4.54","4","24","43.0","43","22","7","42","18","1.40","8.77","3.77","4.61","0.1","4141"
"Taylor Widener","Diamondbacks","0","0","0","0","4.59","1","1","4.0","4","2","1","5","2","1.35","9.30","3.73","4.61","0.0","sa918271"
"Austin Gomber","Cardinals","1","1","0","0","4.40","2","2","9.0","9","4","1","9","4","1.37","8.36","3.66","4.61","0.1","16561"
"Mike Leake","Mariners","4","6","0","0","4.74","14","14","82.0","95","43","13","55","16","1.34","5.98","1.76","4.61","0.9","10130"
"Brett Cecil","Cardinals","0","0","0","0","4.49","0","8","8.0","8","4","1","6","3","1.42","7.42","3.60","4.61","0.0","2660"
"Ryan Dull","Athletics","1","1","0","1","4.54","0","17","17.0","16","9","3","16","6","1.29","8.66","2.95","4.61","0.0","13974"
"Ben Heller","Yankees","0","0","0","0","4.45","0","3","3.0","2","1","0","3","1","1.37","9.67","4.08","4.61","0.0","15100"
"Michael Wacha","Cardinals","4","5","0","4","4.69","11","31","82.0","85","43","12","71","33","1.44","7.78","3.62","4.62","0.5","14078"
"Daniel Ponce de Leon","Cardinals","1","1","0","0","4.48","2","8","19.0","18","10","2","18","10","1.45","8.61","4.60","4.62","0.1","16110"
"Zach Eflin","Phillies","5","6","0","0","4.70","14","14","82.0","86","43","14","70","23","1.32","7.73","2.48","4.62","0.9","13774"
"Kevin McCarthy","Royals","1","1","0","4","4.56","0","22","22.0","25","11","3","14","8","1.47","5.53","3.19","4.63","0.0","15240"
"Reymin Guduan","Astros","1","1","0","2","4.53","0","20","20.0","18","10","3","21","12","1.52","9.87","5.35","4.63","0.0","13058"
"Austen Williams","Nationals","0","0","0","0","4.71","0","2","2.0","3","1","0","2","1","1.41","8.01","3.28","4.63","0.0","16309"
"Pat Neshek","Phillies","0","1","0","0","4.58","0","10","10.0","10","5","2","8","2","1.25","7.42","1.84","4.64","0.0","4682"
"Casey Sadler","Rays","0","0","0","0","4.57","0","7","7.0","8","4","1","6","2","1.37","7.14","2.78","4.64","0.0","11209"
"James Norwood","Cubs","0","0","0","0","4.59","0","2","2.0","2","1","0","3","1","1.50","9.16","5.12","4.64","0.0","16440"
"Aaron Brooks","Athletics","0","1","0","0","4.69","0","10","10.0","11","5","2","8","3","1.38","7.16","2.43","4.65","0.0","12272"
"Luke Bard","Angels","0","0","0","0","4.52","0","5","5.0","5","2","1","5","2","1.38","8.68","3.68","4.65","0.0","14288"
"Sam Gaviglio","Blue Jays","1","1","0","4","4.86","0","22","22.0","24","12","4","19","5","1.32","7.57","2.06","4.65","0.0","12778"
"Jose Urena","Marlins","2","2","0","0","4.50","6","6","33.0","34","16","4","24","11","1.38","6.68","3.04","4.65","0.3","11589"
"Tyler Mahle","Reds","4","5","0","0","4.62","12","12","72.0","74","37","12","69","25","1.37","8.63","3.15","4.65","0.8","16358"
"Hector Velazquez","Red Sox","1","1","0","0","4.60","2","7","14.0","15","7","2","11","5","1.42","6.91","3.11","4.65","0.1","19341"
"Lucas Giolito","White Sox","5","6","0","0","4.60","15","15","88.0","83","45","13","85","40","1.40","8.68","4.11","4.65","1.2","15474"
"Trent Thornton","Blue Jays","4","5","0","0","4.80","12","12","70.0","73","37","12","63","22","1.37","8.12","2.91","4.66","0.8","17948"
"Daniel Norris","Tigers","4","6","0","0","4.81","15","15","87.0","93","46","13","74","31","1.43","7.69","3.23","4.66","1.0","13475"
"Ranger Suarez","Phillies","0","0","0","0","4.59","1","4","8.0","8","4","1","6","3","1.42","7.20","3.36","4.66","0.1","17277"
"Jaime Schultz","Dodgers","0","0","0","0","4.53","0","2","2.0","2","1","0","3","1","1.44","11.11","5.18","4.66","0.0","15066"
"Walker Lockett","Mets","0","1","0","0","4.69","2","2","9.0","10","5","1","7","3","1.37","6.75","2.62","4.66","0.1","13804"
"Sam Tuivailala","Mariners","1","1","0","4","4.53","0","21","21.0","21","11","3","19","8","1.38","8.19","3.62","4.66","0.0","13485"
"Tim Peterson","Mets","0","0","0","0","4.61","0","5","5.0","5","2","1","5","2","1.33","9.06","3.13","4.66","0.0","13946"
"Jesse Biddle","Rangers","1","1","0","4","4.50","0","20","20.0","19","10","2","18","10","1.49","8.42","4.77","4.66","0.0","11437"
"Matt Magill","Twins","1","1","0","5","4.59","0","25","25.0","24","13","4","25","11","1.42","9.17","4.07","4.67","0.0","3950"
"Steven Wright","Red Sox","1","1","0","6","4.54","0","25","25.0","26","12","4","19","9","1.40","7.11","3.23","4.68","0.0","8185"
"Tanner Anderson","Athletics","2","2","0","0","4.62","5","9","32.0","35","16","4","20","12","1.47","5.59","3.26","4.68","0.3","18029"
"Bryan Garcia","Tigers","0","0","0","0","4.63","0","3","3.0","2","1","0","3","1","1.39","9.11","3.97","4.68","0.0","sa873996"
"Shane Carle","Braves","0","0","0","0","4.59","0","2","2.0","3","1","0","2","1","1.47","7.02","3.80","4.68","0.0","15258"
"Jenrry Mejia","Red Sox","0","0","0","0","4.72","0","2","2.0","3","1","0","2","1","1.41","7.96","3.51","4.68","0.0","8476"
"Jacob Waguespack","Blue Jays","0","0","0","0","4.67","1","3","7.0","7","4","1","6","3","1.50","7.39","4.13","4.68","0.0","18318"
"Jake Arrieta","Phillies","5","6","0","0","4.58","14","14","83.0","84","42","13","71","31","1.38","7.71","3.31","4.69","0.8","4153"
"Mike Wright Jr.","Mariners","0","0","0","0","4.66","0","9","9.0","10","5","1","8","3","1.37","7.94","3.10","4.69","0.0","12586"
"Jeffrey Springs","Rangers","0","0","0","0","4.68","0","5","5.0","5","3","1","5","2","1.45","9.61","4.44","4.69","0.0","17677"
"Joey Krehbiel","Diamondbacks","0","0","0","0","4.66","0","2","2.0","2","1","0","3","1","1.48","9.47","5.00","4.69","0.0","13707"
"Josh A. Smith","Red Sox","1","1","0","0","4.79","2","4","12.0","12","6","2","11","4","1.33","8.29","2.88","4.69","0.1","10946"
"Yimi Garcia","Dodgers","1","1","0","6","4.59","0","26","26.0","27","14","5","26","7","1.26","8.87","2.28","4.70","0.0","12095"
"Austin Voth","Nationals","2","3","0","0","4.72","7","10","45.0","46","23","7","40","17","1.41","7.96","3.45","4.70","0.5","15047"
"Dereck Rodriguez","Giants","2","4","0","0","4.67","8","16","54.0","58","28","8","42","19","1.40","6.89","3.06","4.70","0.2","14509"
"Luis Cessa","Yankees","1","1","0","3","4.72","1","24","28.0","28","14","5","25","9","1.36","8.24","3.07","4.71","0.1","13345"
"Wandy Peralta","Reds","1","1","0","0","4.60","0","15","15.0","16","8","2","13","8","1.51","7.65","4.47","4.71","0.0","14295"
"Trevor Cahill","Angels","3","4","0","3","4.57","6","30","56.0","56","29","9","51","22","1.39","8.06","3.53","4.71","0.3","6249"
"Gerardo Reyes","Padres","1","2","0","3","4.64","0","22","22.0","21","12","3","24","14","1.54","9.63","5.62","4.72","0.0","16306"
"Pedro Avila","Padres","1","1","0","0","4.70","2","3","11.0","11","6","1","10","5","1.48","8.17","4.34","4.72","0.1","18864"
"Jeff Brigham","Marlins","1","1","0","3","4.62","0","18","18.0","17","9","3","16","8","1.43","8.34","4.06","4.72","0.0","16631"
"Jharel Cotton","Athletics","1","1","0","0","4.61","2","6","14.0","13","7","2","13","5","1.32","8.30","3.15","4.72","0.1","13654"
"Zach Davies","Brewers","4","6","0","0","4.79","14","14","83.0","92","44","12","60","26","1.43","6.52","2.83","4.72","0.7","13183"
"Daniel Mengden","Athletics","3","3","0","0","4.70","9","9","49.0","52","26","7","36","17","1.40","6.51","3.05","4.73","0.6","16980"
"Austin Adams","Tigers","1","1","0","0","4.78","0","18","18.0","18","10","3","17","9","1.51","8.46","4.58","4.73","0.0","7411"
"Rogelio Armenteros","Astros","1","1","0","0","4.64","4","9","28.0","27","14","5","28","12","1.40","8.97","3.79","4.73","0.3","17679"
"Cody Allen","Twins","1","1","2","2","4.73","0","22","22.0","21","12","4","25","11","1.40","10.13","4.40","4.73","0.0","12183"
"Matthew Festa","Mariners","1","1","0","7","4.60","0","16","16.0","16","8","3","16","6","1.38","8.64","3.45","4.73","0.0","19330"
"Seunghwan Oh","Rockies","1","1","0","1","4.76","0","15","15.0","15","8","3","15","4","1.32","8.89","2.66","4.73","0.0","18719"
"Chad Bettis","Rockies","1","2","0","5","4.98","1","25","29.0","33","16","4","22","10","1.46","6.70","2.98","4.74","0.1","10587"
"Jon Edwards","Indians","1","1","0","0","4.72","0","12","12.0","12","7","2","14","7","1.47","10.03","4.90","4.74","0.0","1483"
"Sean Manaea","Athletics","2","2","0","0","4.70","7","7","40.0","43","21","6","30","12","1.36","6.72","2.63","4.75","0.4","15873"
"Jorge Lopez","Royals","2","3","0","5","4.91","3","25","41.0","43","22","6","36","16","1.44","7.89","3.54","4.75","0.1","14527"
"Nestor Cortes","Yankees","1","1","0","0","4.67","0","10","10.0","10","5","2","9","4","1.36","8.36","3.23","4.75","0.0","17874"
"Joe Ross","Nationals","1","1","0","0","4.75","2","12","19.0","21","10","3","16","6","1.39","7.24","2.87","4.75","0.1","12972"
"Alex McRae","Pirates","0","0","0","0","4.89","0","5","5.0","6","3","1","4","2","1.47","7.14","3.41","4.75","0.0","16317"
"Jaime Barria","Angels","3","3","0","2","4.58","5","29","52.0","53","26","9","41","16","1.33","7.15","2.71","4.76","0.2","18356"
"Ben Lively","Diamondbacks","0","1","0","0","4.84","2","2","9.0","10","5","1","7","3","1.42","6.97","3.07","4.77","0.1","14932"
"AJ Ramos","","1","1","0","0","4.69","0","20","20.0","19","10","3","20","10","1.45","9.22","4.57","4.78","0.0","8350"
"Cal Quantrill","Padres","2","3","0","0","4.81","7","7","41.0","45","22","6","32","15","1.45","7.00","3.36","4.79","0.3","19312"
"Travis Lakins","Red Sox","0","0","0","0","4.82","0","7","7.0","8","4","1","6","3","1.52","7.36","4.25","4.80","0.0","18600"
"Tanner Rainey","Nationals","2","2","2","8","4.67","0","32","32.0","27","17","4","42","24","1.58","11.57","6.78","4.81","-0.1","17610"
"Josh Lucas","Orioles","1","1","0","0","4.74","0","18","18.0","18","9","3","15","7","1.47","7.50","3.69","4.81","0.0","11686"
"Paul Blackburn","Athletics","1","1","0","0","4.83","2","2","14.0","15","7","2","8","4","1.44","5.45","2.87","4.81","0.1","14739"
"Chih-Wei Hu","Indians","0","0","0","0","4.70","0","2","2.0","3","1","0","2","1","1.31","7.92","2.64","4.81","0.0","16419"
"Steven Brault","Pirates","3","4","0","0","4.71","10","20","67.0","68","35","8","58","35","1.54","7.71","4.74","4.81","0.4","15291"
"Jimmy Herget","Reds","0","0","0","0","4.67","0","8","8.0","7","4","1","8","4","1.41","9.90","4.55","4.81","0.0","sa658965"
"Evan Phillips","Orioles","1","2","0","2","4.78","0","22","22.0","21","12","3","25","13","1.52","9.88","5.34","4.82","0.0","17734"
"Bobby Poyner","Red Sox","0","0","0","0","4.76","0","2","2.0","3","1","0","2","1","1.38","7.82","3.11","4.82","0.0","17987"
"Felix Pena","Angels","3","4","0","0","4.81","9","27","72.0","73","39","12","68","27","1.39","8.52","3.41","4.82","0.5","13403"
"Wily Peralta","Royals","1","2","0","6","4.94","0","25","25.0","27","14","3","20","12","1.55","7.39","4.25","4.82","0.0","7738"
"Robby Scott","Diamondbacks","0","0","0","0","4.61","0","2","2.0","2","1","0","2","1","1.43","9.26","4.51","4.82","0.0","13042"
"Jesus Reyes","Reds","0","0","0","0","4.63","0","5","5.0","5","3","1","4","3","1.54","7.55","4.74","4.83","0.0","19277"
"Miguel Diaz","Padres","1","1","0","2","4.79","0","21","21.0","20","11","3","22","12","1.51","9.47","5.15","4.83","0.0","18815"
"Tyler Bashlor","Mets","0","0","0","0","4.69","0","2","2.0","2","1","0","3","1","1.48","9.44","4.97","4.83","0.0","15203"
"Kolby Allard","Braves","0","0","0","0","4.76","1","1","4.0","5","2","1","4","2","1.42","7.27","3.32","4.83","0.0","18694"
"Jason Vargas","Mets","4","6","0","0","4.78","13","13","73.0","76","39","13","64","26","1.39","7.85","3.15","4.83","0.5","8044"
"Brock Stewart","Dodgers","0","0","0","0","4.75","1","6","9.0","10","5","2","8","3","1.38","7.88","3.14","4.84","0.0","16727"
"Tommy Milone","Mariners","2","2","0","0","4.87","6","6","35.0","38","19","7","30","9","1.33","7.72","2.22","4.84","0.3","7608"
"Aaron Sanchez","Blue Jays","4","5","0","0","4.82","14","14","77.0","79","41","9","61","39","1.53","7.15","4.51","4.84","0.7","11490"
"CC Sabathia","Yankees","4","4","0","0","4.70","13","13","74.0","77","39","13","65","26","1.40","7.84","3.20","4.84","0.9","404"
"Justin Lawrence","Rockies","0","0","0","0","4.89","0","2","2.0","3","1","0","2","1","1.59","7.89","4.98","4.84","0.0","sa875567"
"Cy Sneed","Astros","1","1","0","0","4.76","0","15","15.0","15","8","2","12","6","1.42","7.36","3.41","4.84","0.0","16106"
"Kyle McGowin","Nationals","1","1","0","0","4.97","1","11","15.0","15","8","3","14","5","1.39","8.54","3.17","4.85","0.0","15071"
"Chi Chi Gonzalez","Rockies","2","2","0","0","5.03","5","5","27.0","31","15","3","18","12","1.56","6.06","3.97","4.85","0.3","14663"
"Nick Ramirez","Tigers","2","2","0","3","4.77","0","26","26.0","27","14","4","21","12","1.50","7.24","4.07","4.85","0.0","12575"
"Jonny Venters","Nationals","1","1","0","2","4.71","0","15","15.0","15","8","2","14","10","1.64","8.22","6.05","4.85","0.0","7175"
"Nick Margevicius","Padres","1","1","0","0","4.75","2","2","14.0","15","7","2","11","4","1.37","6.81","2.71","4.85","0.1","20395"
"Jake Newberry","Royals","1","1","0","1","4.82","0","15","15.0","15","8","2","12","6","1.45","7.35","3.73","4.86","0.0","15136"
"Neil Ramirez","Indians","0","0","0","0","5.00","0","5","5.0","5","3","1","6","2","1.39","10.82","4.14","4.86","0.0","7677"
"Brad Boxberger","Royals","0","1","0","0","4.87","0","7","7.0","7","4","1","8","4","1.52","9.69","5.18","4.86","0.0","10133"
"Victor Alcantara","Tigers","1","2","0","6","4.85","0","29","29.0","31","15","4","20","12","1.50","6.44","3.73","4.86","0.0","15028"
"Antonio Senzatela","Rockies","5","6","0","0","5.06","14","14","83.0","92","47","12","62","32","1.49","6.69","3.51","4.86","0.8","15488"
"Felix Hernandez","Mariners","2","3","0","0","4.79","8","10","46.0","48","24","7","37","15","1.38","7.32","3.02","4.86","0.4","4772"
"Michael Shawaryn","Red Sox","1","1","0","2","4.93","0","20","20.0","21","11","3","18","7","1.40","8.08","3.21","4.87","0.0","19495"
"Jairo Diaz","Rockies","1","1","0","3","5.18","0","20","20.0","20","11","3","19","10","1.55","8.61","4.78","4.87","0.0","12774"
"Sandy Alcantara","Marlins","3","5","0","0","4.76","13","13","76.0","78","40","9","57","37","1.52","6.78","4.42","4.87","0.5","18684"
"Zac Houston","Tigers","0","0","0","0","4.70","0","3","3.0","2","1","0","3","2","1.52","9.37","5.42","4.87","0.0","sa874155"
"Aaron Civale","Indians","1","1","0","0","4.95","2","2","14.0","16","8","2","9","3","1.38","6.02","2.06","4.87","0.1","19479"
"Huascar Ynoa","Braves","0","0","0","0","4.88","0","2","2.0","2","1","0","2","2","1.60","8.93","5.58","4.87","0.0","20468"
"Chasen Bradford","Mariners","0","0","0","0","4.76","0","5","5.0","5","2","1","3","1","1.41","6.10","2.58","4.88","0.0","12452"
"Jeff Hoffman","Rockies","2","2","0","0","5.16","6","6","32.0","34","19","5","30","14","1.49","8.32","3.99","4.88","0.3","17432"
"Kyle Freeland","Rockies","4","5","0","0","5.01","12","12","67.0","74","37","11","55","25","1.47","7.30","3.38","4.88","0.7","16256"
"Josh D. Smith","Indians","0","1","0","0","4.83","0","10","10.0","10","5","1","10","5","1.52","8.75","4.86","4.89","0.0","13629"
"Joe Harvey","Yankees","1","1","0","0","4.74","0","15","15.0","14","8","2","16","8","1.47","9.48","4.86","4.89","0.0","16459"
"Fernando Salas","Phillies","0","0","0","0","4.84","0","2","2.0","3","1","0","2","1","1.37","8.26","2.97","4.89","0.0","4971"
"Clay Buchholz","Blue Jays","0","1","0","0","4.92","2","2","9.0","10","5","1","6","3","1.40","6.35","2.74","4.89","0.1","3543"
"Dylan Bundy","Orioles","5","7","0","0","4.91","15","15","87.0","87","47","17","86","29","1.34","8.96","2.98","4.89","1.0","12917"
"Mike Fiers","Athletics","5","6","0","0","4.75","16","16","91.0","95","48","15","72","28","1.36","7.18","2.77","4.89","0.9","7754"
"David Hale","Yankees","0","0","0","0","4.89","0","8","8.0","8","4","1","5","2","1.40","6.45","2.55","4.90","0.0","9756"
"Chandler Shepherd","Orioles","0","0","0","0","4.76","0","2","2.0","3","1","0","2","1","1.37","7.75","3.12","4.90","0.0","sa602595"
"Chase Anderson","Brewers","3","4","0","0","4.62","10","13","63.0","63","32","12","58","22","1.35","8.30","3.16","4.92","0.5","6895"
"Homer Bailey","Royals","4","5","0","0","4.97","13","13","74.0","80","41","12","56","25","1.41","6.81","3.01","4.92","0.6","8362"
"Wei-Chung Wang","Athletics","1","1","0","0","4.83","0","14","14.0","16","8","2","11","5","1.43","6.68","3.10","4.93","0.0","14382"
"Addison Reed","","2","2","0","0","4.93","0","35","35.0","37","19","7","30","11","1.36","7.61","2.75","4.93","-0.1","10586"
"Justus Sheffield","Mariners","1","1","0","0","4.80","2","2","13.0","13","7","2","11","7","1.55","7.75","4.93","4.93","0.1","17285"
"Melvin Adon","Giants","0","0","0","0","4.76","1","1","5.0","5","2","1","4","3","1.59","7.14","5.16","4.93","0.0","sa873314"
"Tony Gonsolin","Dodgers","0","1","0","0","4.77","2","2","9.0","9","5","2","8","4","1.42","8.27","3.68","4.93","0.0","19388"
"Yefry Ramirez","Pirates","0","0","0","0","4.96","0","3","3.0","2","1","0","2","1","1.44","8.88","4.10","4.94","0.0","15655"
"Jordan Romano","Blue Jays","1","1","0","2","4.79","0","17","17.0","17","9","3","16","7","1.35","8.48","3.55","4.94","0.0","16122"
"Dillon Peters","Angels","1","1","0","0","4.83","2","2","9.0","10","5","1","6","3","1.45","6.30","3.15","4.94","0.1","18790"
"Wade LeBlanc","Mariners","4","5","0","0","4.93","12","12","71.0","76","39","13","54","19","1.35","6.91","2.48","4.94","0.6","5221"
"Thyago Vieira","White Sox","1","1","0","0","4.92","0","15","15.0","15","8","2","15","9","1.53","8.50","5.16","4.94","0.0","14510"
"Justin Shafer","Blue Jays","0","0","0","0","4.95","0","5","5.0","5","3","1","4","3","1.53","7.25","4.58","4.94","0.0","16132"
"Miguel Castro","Orioles","1","2","0","6","4.82","0","30","30.0","30","16","4","23","15","1.52","7.02","4.58","4.95","0.1","15684"
"Tim Collins","Cubs","0","0","0","0","4.93","0","5","5.0","5","3","1","5","3","1.57","8.50","5.27","4.95","0.0","3164"
"Jhoulys Chacin","Brewers","5","6","0","0","4.86","14","14","82.0","84","44","13","68","34","1.44","7.49","3.71","4.95","0.7","2608"
"Julio Teheran","Braves","5","6","0","0","4.76","15","15","87.0","85","46","14","79","38","1.41","8.10","3.92","4.95","0.4","6797"
"Jose De Leon","Rays","1","1","0","0","4.89","4","4","23.0","22","12","4","23","10","1.41","9.02","4.06","4.95","0.1","15463"
"Sean Reid-Foley","Blue Jays","3","5","0","0","5.02","8","20","59.0","58","33","9","58","30","1.50","8.82","4.57","4.96","0.3","17034"
"Junior Fernandez","Cardinals","0","0","0","0","4.79","0","5","5.0","5","3","1","5","3","1.53","8.01","4.87","4.96","0.0","sa831812"
"Adbert Alzolay","Cubs","1","1","0","0","4.96","2","4","12.0","12","6","2","10","5","1.45","7.86","3.72","4.97","0.1","17859"
"Kyle Zimmer","Royals","0","1","0","0","5.01","0","10","10.0","10","5","1","9","6","1.56","8.27","5.02","4.97","0.0","14169"
"Jake Barrett","Yankees","0","0","0","0","4.86","0","10","10.0","10","5","2","11","5","1.48","9.46","4.75","4.97","0.0","13322"
"Burch Smith","Brewers","0","0","0","0","5.08","0","2","2.0","2","1","0","3","1","1.49","9.51","4.63","4.98","0.0","12784"
"Jarlin Garcia","Marlins","1","1","0","1","4.81","0","15","15.0","16","8","2","11","6","1.43","6.72","3.45","4.98","-0.1","18282"
"Branden Kline","Orioles","1","2","0","4","4.96","0","25","25.0","26","14","4","22","10","1.46","8.00","3.75","4.98","0.0","14101"
"Jerad Eickhoff","Phillies","1","1","0","0","5.03","2","9","17.0","18","9","3","15","5","1.37","8.36","2.87","4.98","0.1","12664"
"James Pazos","Rockies","0","0","0","0","4.97","0","2","2.0","3","1","0","2","1","1.52","7.60","4.33","4.98","0.0","13323"
"Alec Mills","Cubs","0","0","0","0","4.91","1","1","5.0","5","2","1","4","2","1.42","7.49","3.58","4.99","0.0","13834"
"Erik Swanson","Mariners","1","2","0","0","5.07","5","5","26.0","27","15","5","23","8","1.35","8.01","2.75","5.00","0.2","16587"
"Ryan Borucki","Blue Jays","2","2","0","0","5.02","6","6","37.0","39","20","6","28","14","1.46","6.77","3.42","5.00","0.3","16350"
"Jacob Nix","Padres","0","0","0","0","4.99","1","1","4.0","5","2","1","3","1","1.40","6.37","2.66","5.01","0.0","17775"
"Emilio Vargas","Diamondbacks","0","0","0","0","5.02","1","1","4.0","4","2","1","4","2","1.43","8.05","3.74","5.01","0.0","sa736761"
"Rico Garcia","Rockies","1","1","0","0","5.15","2","2","14.0","14","8","2","12","5","1.45","7.98","3.59","5.02","0.1","sa918679"
"Dylan Cease","White Sox","3","4","0","0","4.84","11","11","62.0","59","33","9","59","34","1.51","8.62","5.00","5.02","0.5","sa829000"
"Matt Hall","Tigers","1","1","0","0","4.92","3","3","19.0","20","10","3","16","9","1.50","7.55","4.19","5.02","0.2","18076"
"Tyler Thornburg","Red Sox","1","1","0","3","5.00","0","22","22.0","22","12","4","22","11","1.45","8.73","4.28","5.02","0.0","10688"
