"Name","Team","W","L","SV","HLD","ERA","GS","G","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","playerid"
"Javy Guerra","Nationals","0","0","0","0","4.75","0","2","2.0","2","1","0","2","1","1.44","7.90","3.47","4.70","0.0","7407"
"Roenis Elias","Nationals","0","0","0","1","4.74","0","3","3.0","4","2","1","3","1","1.43","7.91","3.56","4.71","0.0","12673"
"Anthony Swarzak","Braves","0","0","0","1","4.68","0","3","3.0","3","2","1","3","1","1.42","9.03","3.79","4.71","0.0","7466"
"Edubray Ramos","Phillies","0","0","0","0","4.73","0","1","1.0","1","0","0","1","0","1.38","8.50","3.37","4.71","0.0","16086"
"Cody Allen","","1","2","1","0","4.67","0","25","25.0","23","13","4","29","12","1.39","10.30","4.41","4.72","0.1","12183"
"Dean Deetz","Astros","0","0","0","0","4.42","0","0","0.0","0","0","0","0","0","1.48","10.64","5.71","4.72","0.0","16687"
"Jeff Brigham","Marlins","0","0","0","1","4.61","0","4","4.0","4","2","1","3","2","1.40","8.66","3.84","4.72","0.0","16631"
"Jose Quijada","Marlins","0","0","0","0","4.55","0","2","2.0","2","1","0","2","1","1.49","10.46","5.52","4.72","0.0","19200"
"Reggie McClain","Mariners","0","0","0","0","4.52","0","2","2.0","2","1","0","1","1","1.38","6.94","3.06","4.72","0.0","19311"
"Jordan Montgomery","Yankees","0","0","0","0","4.67","1","1","4.0","4","2","1","3","1","1.37","8.09","3.23","4.73","0.0","16511"
"Daniel Norris","Tigers","1","1","0","0","4.82","2","2","13.0","14","7","2","12","5","1.41","7.98","3.19","4.73","0.2","13475"
"Patrick Sandoval","Angels","1","1","0","0","4.53","2","2","12.0","11","6","2","11","5","1.42","8.41","3.99","4.74","0.1","19447"
"Jackson Stephens","Reds","0","0","0","0","4.54","0","0","0.0","0","0","0","0","0","1.37","8.42","3.52","4.74","0.0","14420"
"Devin Williams","Brewers","0","0","0","0","4.60","0","1","1.0","1","1","0","1","1","1.47","9.81","4.99","4.74","0.0","15816"
"Taylor Widener","Diamondbacks","0","0","0","0","4.72","0","0","1.0","1","0","0","1","0","1.36","9.40","3.73","4.75","0.0","sa918271"
"Yefry Ramirez","Pirates","0","0","0","0","4.79","0","1","1.0","1","0","0","1","0","1.44","9.00","4.08","4.75","0.0","15655"
"J.A. Happ","Yankees","1","1","0","0","4.61","2","2","9.0","9","5","2","9","3","1.31","8.31","2.88","4.75","0.1","7410"
"Chris Mazza","Mets","0","0","0","0","4.63","0","2","2.0","3","1","0","2","1","1.42","6.19","2.91","4.75","0.0","14151"
"John Schreiber","Tigers","0","0","0","0","4.63","0","3","3.0","3","2","0","3","1","1.40","7.90","3.58","4.76","0.0","20020"
"Domingo German","Yankees","1","1","0","0","4.82","2","2","10.0","10","5","2","11","3","1.31","9.44","2.93","4.76","0.1","17149"
"Wandy Peralta","Giants","0","0","0","0","4.69","0","1","1.0","1","0","0","1","0","1.52","6.93","4.28","4.76","0.0","14295"
"Mike Montgomery","Royals","1","1","0","0","4.65","2","2","13.0","13","6","2","9","5","1.44","6.33","3.40","4.76","0.1","4869"
"Travis Lakins","Red Sox","0","0","0","0","4.75","0","2","2.0","3","1","0","2","1","1.49","7.62","4.05","4.77","0.0","18600"
"Duane Underwood Jr.","Cubs","0","0","0","0","4.71","0","2","2.0","2","1","0","2","1","1.42","8.17","3.68","4.77","0.0","14677"
"Hunter Harvey","Orioles","0","0","0","1","4.86","0","5","5.0","5","3","1","5","2","1.39","8.65","3.55","4.77","0.0","15507"
"Mike Morin","Phillies","0","0","0","1","4.71","0","5","5.0","5","2","1","4","1","1.34","6.91","2.33","4.77","0.0","13442"
"Genesis Cabrera","Cardinals","0","0","0","0","4.63","0","1","1.0","1","1","0","1","1","1.48","8.46","4.53","4.78","0.0","17490"
"Shawn Kelley","Rangers","0","0","0","1","4.77","0","4","4.0","4","2","1","4","1","1.29","8.83","2.46","4.78","0.0","7773"
"Austin Gomber","Cardinals","0","0","0","0","4.54","0","0","1.0","1","1","0","1","1","1.39","8.31","3.75","4.78","0.0","16561"
"Cory Gearrin","Yankees","0","0","0","0","4.73","0","2","2.0","2","1","0","2","1","1.45","8.04","3.93","4.78","0.0","7947"
"Alec Mills","Cubs","0","0","0","0","4.76","0","1","3.0","4","2","1","3","1","1.39","7.65","3.13","4.78","0.0","13834"
"Nick Margevicius","Padres","0","0","0","0","4.62","0","1","2.0","2","1","0","2","1","1.33","6.82","2.36","4.78","0.0","20395"
"Drew VerHagen","Tigers","0","0","0","0","4.81","1","1","6.0","6","3","1","4","2","1.43","7.28","3.55","4.78","0.1","13424"
"Jalen Beeks","Rays","0","0","0","0","4.64","1","1","5.0","5","3","1","5","2","1.43","7.96","3.81","4.78","0.0","17192"
"Tim Peterson","Mets","0","0","0","0","4.67","0","0","0.0","0","0","0","0","0","1.33","9.03","3.14","4.78","0.0","13946"
"Josh Tomlin","Braves","0","0","0","1","4.84","0","3","3.0","3","2","1","2","0","1.25","6.76","1.04","4.79","0.0","9388"
"Justus Sheffield","Mariners","1","1","0","0","4.62","2","2","12.0","11","6","2","10","6","1.49","7.99","4.51","4.79","0.1","17285"
"Hector Noesi","Marlins","0","0","0","0","4.72","1","1","5.0","5","3","1","4","2","1.39","7.22","3.13","4.79","0.0","3292"
"Josh D. Smith","Marlins","0","0","0","0","4.66","0","0","0.0","0","0","0","0","0","1.51","8.93","4.99","4.79","0.0","13629"
"Bryan Shaw","Rockies","0","0","0","1","4.93","0","4","4.0","4","2","1","4","2","1.49","7.90","3.79","4.79","0.0","8110"
"Nick Ramirez","Tigers","0","0","0","1","4.68","0","5","5.0","5","2","1","4","2","1.49","7.44","4.10","4.79","0.0","12575"
"Michael Wacha","Cardinals","1","1","0","0","4.82","2","3","13.0","14","7","2","11","5","1.44","7.61","3.53","4.80","0.1","14078"
"Cy Sneed","Astros","0","0","0","0","4.69","0","3","3.0","3","1","0","2","1","1.39","7.68","3.28","4.80","0.0","16106"
"Rogelio Armenteros","Astros","0","0","0","0","4.66","0","1","2.0","2","1","0","2","1","1.39","8.79","3.70","4.80","0.0","17679"
"Yimi Garcia","Dodgers","0","0","0","1","4.66","0","4","4.0","4","2","1","4","1","1.24","9.44","2.19","4.80","0.0","12095"
"Bobby Poyner","Red Sox","0","0","0","0","4.72","0","0","0.0","0","0","0","0","0","1.36","8.07","3.01","4.80","0.0","17987"
"Williams Jerez","Pirates","0","0","0","0","4.89","0","2","2.0","2","1","0","2","1","1.53","8.38","4.46","4.80","0.0","14338"
"Luke Bard","Angels","0","0","0","0","4.65","0","3","3.0","3","2","1","3","1","1.39","8.29","3.49","4.81","0.0","14288"
"Vince Velasquez","Phillies","1","1","0","0","4.86","2","2","14.0","14","7","3","15","5","1.37","9.73","3.52","4.81","0.2","11189"
"Cal Quantrill","Padres","1","1","0","0","4.84","2","2","12.0","13","6","2","9","4","1.43","7.08","3.13","4.81","0.1","19312"
"Jordan Lyles","Brewers","1","1","0","0","4.97","2","2","14.0","14","7","2","13","5","1.40","8.64","3.35","4.81","0.1","7593"
"Kolby Allard","Rangers","0","1","0","0","4.89","2","2","9.0","10","5","1","7","4","1.51","7.04","3.66","4.81","0.1","18694"
"Aaron Barrett","Nationals","0","0","0","0","4.72","0","3","3.0","3","2","0","3","2","1.50","8.37","4.63","4.82","0.0","11243"
"Zach Eflin","Phillies","1","1","0","0","4.86","2","2","12.0","12","6","2","10","3","1.35","7.48","2.56","4.82","0.1","13774"
"Lucas Sims","Reds","0","0","0","0","4.69","0","3","5.0","4","2","1","6","2","1.38","11.20","4.42","4.82","0.0","13470"
"Tyler Alexander","Tigers","0","0","0","0","4.82","0","3","5.0","5","2","1","3","1","1.32","6.31","1.69","4.82","0.0","17735"
"Jimmy Herget","Reds","0","0","0","0","4.76","0","1","1.0","1","0","0","1","0","1.44","9.39","4.29","4.82","0.0","17556"
"Tyler Kinley","Marlins","0","0","0","0","4.72","0","3","3.0","3","1","0","3","2","1.57","9.23","5.68","4.82","0.0","18297"
"Joe Ross","Nationals","1","1","0","0","4.80","2","2","9.0","10","5","1","7","3","1.43","7.16","3.27","4.82","0.1","12972"
"Tanner Rainey","Nationals","0","0","0","1","4.62","0","4","4.0","3","2","1","5","3","1.60","11.96","7.16","4.83","0.0","17610"
"Jeffrey Springs","Rangers","0","0","0","0","4.78","0","1","1.0","1","0","0","1","0","1.46","9.55","4.47","4.83","0.0","17677"
"Dereck Rodriguez","Giants","0","1","0","0","4.78","1","2","7.0","8","4","1","6","2","1.41","6.86","3.04","4.83","0.0","14509"
"Sandy Alcantara","Marlins","1","1","0","0","4.72","2","2","14.0","14","7","2","11","7","1.50","7.17","4.29","4.85","0.1","18684"
"Chandler Shepherd","Orioles","0","0","0","0","4.79","0","0","0.0","0","0","0","0","0","1.37","6.89","2.64","4.86","0.0","16166"
"Clay Buchholz","Blue Jays","1","1","0","0","4.84","2","2","13.0","14","7","2","9","4","1.38","6.49","2.69","4.86","0.1","3543"
"Tyler Lyons","Yankees","0","0","0","0","4.76","0","1","1.0","1","1","0","1","0","1.34","9.71","3.25","4.86","0.0","11334"
"Bryan Abreu","Astros","0","0","0","0","4.67","0","0","0.0","0","0","0","0","0","1.51","10.82","5.65","4.87","0.0","16609"
"Kyle McGowin","Nationals","0","0","0","0","4.97","0","1","1.0","1","0","0","1","0","1.36","8.87","3.04","4.87","0.0","15071"
"Jhoulys Chacin","Red Sox","1","1","0","0","4.89","2","3","14.0","15","8","2","11","6","1.44","7.32","3.55","4.88","0.1","2608"
"Erik Swanson","Mariners","0","0","0","1","4.90","1","5","8.0","8","4","1","7","2","1.32","8.63","2.71","4.88","0.0","16587"
"Trent Thornton","Blue Jays","1","1","0","0","4.98","2","2","12.0","13","7","2","10","4","1.39","7.87","2.89","4.88","0.1","17948"
"Kohl Stewart","Twins","0","0","0","0","4.90","0","1","1.0","1","1","0","1","0","1.50","6.41","3.72","4.89","0.0","15502"
"Dylan Bundy","Orioles","1","1","0","0","4.86","2","2","14.0","14","7","3","13","5","1.33","8.74","2.95","4.89","0.2","12917"
"Hector Velazquez","Red Sox","0","0","0","0","4.80","0","1","3.0","3","1","0","2","1","1.47","7.00","3.52","4.89","0.0","19341"
"Jake Faria","Brewers","0","0","0","0","4.82","0","2","3.0","3","1","0","3","1","1.42","9.07","4.09","4.89","0.0","13699"
"Dylan Cease","White Sox","1","1","0","0","4.79","2","2","11.0","11","6","2","12","6","1.49","9.21","4.72","4.90","0.1","18525"
"Huascar Ynoa","Braves","0","0","0","0","4.89","0","0","0.0","0","0","0","0","0","1.58","8.97","5.35","4.90","0.0","20468"
"Zach Davies","Brewers","1","1","0","0","4.95","2","2","13.0","15","7","2","9","4","1.45","6.43","2.93","4.91","0.1","13183"
"Robby Scott","Diamondbacks","0","0","0","0","4.75","0","1","1.0","1","1","0","2","1","1.46","9.64","4.72","4.91","0.0","13042"
"Danny Salazar","Indians","0","0","0","0","4.90","0","1","1.0","1","1","0","1","1","1.44","8.25","3.66","4.91","0.0","5867"
"Jose Rodriguez","Angels","0","0","0","0","4.70","0","1","1.0","1","1","0","1","0","1.36","7.90","3.22","4.92","0.0","17860"
"Miguel Castro","Orioles","0","0","0","1","4.77","0","4","4.0","4","2","1","4","2","1.51","7.41","4.76","4.92","0.0","15684"
"Adbert Alzolay","Cubs","0","0","0","0","4.86","0","0","0.0","0","0","0","0","0","1.43","8.60","3.85","4.92","0.0","17859"
"Zac Houston","Tigers","0","0","0","0","4.72","0","0","0.0","0","0","0","0","0","1.49","9.27","5.07","4.92","0.0","sa874155"
"Jarlin Garcia","Marlins","0","0","0","1","4.71","0","5","5.0","5","3","1","4","2","1.41","6.94","3.32","4.92","0.0","18282"
"Yusei Kikuchi","Mariners","1","1","0","0","4.79","2","2","13.0","14","7","2","11","5","1.40","7.54","3.23","4.92","0.1","20633"
"Trevor Cahill","Angels","0","0","0","0","4.75","1","4","7.0","7","4","1","6","3","1.41","7.87","3.49","4.92","0.0","6249"
"Tayron Guerrero","Marlins","0","0","0","1","4.72","0","5","5.0","4","3","1","5","3","1.55","9.71","5.63","4.92","0.0","11691"
"Tony Gonsolin","Dodgers","1","1","0","0","4.74","2","2","10.0","10","5","2","9","4","1.41","8.33","3.68","4.93","0.1","19388"
"Jason Adam","Blue Jays","0","0","0","0","4.73","0","3","3.0","3","2","1","4","2","1.42","9.61","4.39","4.94","0.0","11861"
"Derek Holland","Cubs","0","0","0","0","4.84","0","1","1.0","1","1","0","1","1","1.42","9.05","3.78","4.94","0.0","4141"
"Evan Phillips","Orioles","0","0","0","0","4.85","0","2","2.0","1","1","0","2","1","1.52","10.07","5.36","4.94","0.0","17734"
"Homer Bailey","Athletics","1","1","0","0","4.93","2","2","12.0","13","6","2","9","4","1.40","7.04","3.05","4.95","0.1","8362"
"Josh Staumont","Royals","0","0","0","1","4.90","0","3","3.0","3","2","0","4","2","1.63","10.20","6.70","4.96","0.0","18335"
"Justin Shafer","Blue Jays","0","0","0","0","4.95","0","3","3.0","3","1","0","2","1","1.52","7.50","4.55","4.96","0.0","16132"
"Steven Brault","Pirates","1","1","0","0","4.84","2","2","13.0","13","7","2","11","6","1.54","7.55","4.52","4.96","0.1","15291"
"Kyle Freeland","Rockies","0","0","0","0","5.05","1","1","5.0","6","3","1","4","2","1.47","7.28","3.32","4.96","0.1","16256"
"Jimmy Cordero","White Sox","0","0","0","1","4.74","0","4","4.0","4","2","1","4","2","1.52","8.40","5.00","4.96","0.0","15690"
"Jorge Lopez","Royals","1","1","0","0","5.10","2","3","12.0","13","7","2","10","5","1.48","7.54","3.70","4.96","0.1","14527"
"Logan Allen","Indians","0","0","0","0","4.96","1","2","5.0","5","3","1","5","2","1.48","7.96","4.02","4.97","0.0","18555"
"Rafael Montero","Rangers","0","0","0","1","5.10","0","4","4.0","5","3","1","4","2","1.51","8.67","4.09","4.97","0.0","12760"
"Jake McGee","Rockies","0","0","0","1","5.08","0","4","4.0","5","3","1","4","1","1.39","8.21","2.88","4.97","0.0","7550"
"Daniel Mengden","Athletics","0","0","0","0","4.93","0","0","2.0","2","1","0","1","1","1.43","6.30","3.10","4.97","0.0","16980"
"Art Warren","Mariners","0","0","0","0","4.78","0","2","2.0","2","1","0","2","1","1.57","8.45","5.50","4.98","0.0","18251"
"Tyler Beede","Giants","0","1","0","0","5.01","1","1","8.0","8","5","1","8","4","1.53","8.29","4.48","4.98","0.0","16981"
"Victor Alcantara","Tigers","0","0","0","0","4.94","0","0","0.0","0","0","0","0","0","1.50","6.36","3.67","4.99","0.0","15028"
"Bryan Garcia","Tigers","0","0","0","1","4.85","0","5","5.0","5","3","1","5","2","1.45","8.59","4.32","5.00","0.0","19457"
"Antonio Senzatela","Rockies","1","1","0","0","5.18","2","2","12.0","14","7","2","8","5","1.52","6.25","3.51","5.01","0.1","15488"
"Julio Teheran","Braves","1","1","0","0","4.78","2","2","12.0","12","6","2","11","5","1.41","8.21","3.99","5.01","0.1","6797"
"Alex Young","Diamondbacks","0","1","0","0","5.07","1","1","8.0","9","5","1","7","3","1.47","7.51","3.54","5.01","0.1","18333"
"Wade LeBlanc","Mariners","0","0","0","0","4.96","0","2","3.0","3","2","1","2","1","1.34","6.93","2.36","5.01","0.0","5221"
"Wily Peralta","","1","1","0","0","5.08","0","20","20.0","22","11","3","16","9","1.56","7.29","4.24","5.02","0.0","7738"
"Devin Smeltzer","Twins","0","0","0","0","5.01","1","3","8.0","9","4","1","6","2","1.40","7.02","2.53","5.02","0.1","19487"
"Jordan Romano","Blue Jays","0","0","0","1","4.79","0","4","4.0","4","2","1","4","2","1.36","8.51","3.73","5.02","0.0","16122"
"Josh Osich","White Sox","0","0","0","0","5.12","0","4","4.0","4","2","1","3","1","1.46","8.06","3.63","5.03","0.0","11528"
"Jake Newberry","Royals","0","0","0","0","4.93","0","3","3.0","3","1","0","2","1","1.49","7.51","4.16","5.03","0.0","15136"
"Justin Dunn","Mariners","0","0","0","0","4.97","0","1","4.0","4","2","1","3","2","1.51","7.98","4.49","5.03","0.0","19268"
"Thyago Vieira","White Sox","0","0","0","0","4.97","0","1","1.0","1","0","0","1","0","1.53","8.42","5.12","5.03","0.0","14510"
"Wes Parsons","Rockies","0","0","0","0","5.28","0","3","3.0","3","2","0","2","1","1.57","7.47","4.05","5.03","0.0","14764"
"Tim Collins","Reds","0","0","0","0","4.98","0","0","0.0","0","0","0","0","0","1.57","8.73","5.28","5.04","0.0","3164"
"Nestor Cortes","Yankees","0","0","0","0","4.93","0","2","2.0","2","1","0","2","1","1.40","8.53","3.51","5.04","0.0","17874"
"Dario Agrazal","Pirates","1","1","0","0","5.03","2","2","10.0","12","6","2","6","2","1.41","5.23","2.07","5.04","0.1","15821"
"CC Sabathia","Yankees","0","0","0","0","4.88","1","1","6.0","7","3","1","6","2","1.40","8.03","3.16","5.04","0.1","404"
"Jordan Zimmermann","Tigers","1","1","0","0","5.10","3","3","15.0","18","9","3","11","4","1.37","6.41","2.10","5.05","0.1","4505"
"Phillips Valdez","Rangers","0","0","0","0","5.04","0","2","2.0","2","1","0","2","1","1.53","6.79","3.82","5.06","0.0","15605"
"Michael Shawaryn","Red Sox","0","0","0","0","5.08","0","0","0.0","0","0","0","0","0","1.44","8.04","3.49","5.07","0.0","19495"
"Felix Hernandez","Mariners","1","1","0","0","4.94","2","2","10.0","11","6","2","8","4","1.40","7.22","3.14","5.07","0.1","4772"
"Brian Johnson","Red Sox","0","0","0","0","5.10","1","4","6.0","7","4","1","5","3","1.49","7.28","3.69","5.07","0.0","14272"
"Robert Dugger","Marlins","0","1","0","0","4.90","2","2","10.0","11","6","2","8","4","1.45","6.79","3.54","5.08","0.1","19191"
"Jacob Waguespack","Blue Jays","1","1","0","0","5.04","2","3","12.0","13","7","2","9","6","1.54","6.96","4.14","5.08","0.1","18318"
"Mike Fiers","Athletics","1","1","0","0","4.92","2","2","13.0","14","7","2","10","4","1.38","7.04","2.76","5.08","0.1","7754"
"Reynaldo Lopez","White Sox","1","1","0","0","4.90","2","2","14.0","14","8","3","13","5","1.39","8.04","3.49","5.09","0.2","16400"
"Joe Harvey","Rockies","0","0","0","0","5.23","0","1","1.0","1","0","0","1","0","1.56","9.25","4.90","5.10","0.0","16459"
"Dillon Peters","Angels","1","1","0","0","4.97","2","2","10.0","11","6","2","7","4","1.46","6.46","3.14","5.10","0.1","18790"
"Jeremy Hellickson","Nationals","0","0","0","0","5.02","0","2","4.0","4","2","1","3","1","1.38","6.72","2.67","5.11","0.0","4371"
"Tommy Milone","Mariners","1","1","0","0","5.13","2","2","14.0","15","8","3","12","3","1.35","7.64","2.15","5.11","0.1","7608"
"James Bourque","Nationals","0","0","0","0","5.10","0","0","0.0","0","0","0","0","0","1.57","8.71","5.03","5.12","0.0","16668"
"Chase Anderson","Brewers","1","1","0","0","4.78","2","2","14.0","14","8","3","13","5","1.37","8.11","3.20","5.12","0.1","6895"
"Junior Fernandez","Cardinals","0","0","0","0","4.89","0","3","3.0","3","2","0","2","2","1.62","7.58","5.70","5.13","0.0","18496"
"Ryan Eades","Orioles","0","0","0","0","5.11","0","4","4.0","4","2","1","3","1","1.44","7.60","3.72","5.14","0.0","14808"
"Sam Howard","Rockies","0","0","0","0","5.23","0","2","2.0","2","1","0","2","1","1.50","8.02","3.82","5.15","0.0","16265"
"Heath Fillmyer","Royals","0","0","0","0","5.13","0","2","2.0","2","1","0","1","1","1.49","6.41","3.61","5.15","0.0","17466"
"Edinson Volquez","Rangers","0","0","0","0","5.26","0","3","4.0","4","2","1","3","2","1.59","7.10","4.47","5.15","0.0","3990"
"Randy Dobnak","Twins","1","1","0","0","5.15","2","2","10.0","11","6","2","6","3","1.46","5.62","2.75","5.15","0.1","23798"
"James Marvel","Pirates","0","1","0","0","5.26","1","1","7.0","8","4","1","5","3","1.52","5.65","3.36","5.16","0.0","19675"
"Jose Suarez","Angels","0","1","0","0","4.93","2","2","10.0","11","6","2","10","4","1.43","8.21","3.76","5.16","0.1","19911"
"Jaime Barria","Angels","1","1","0","0","5.01","2","2","12.0","13","7","2","10","4","1.38","7.22","2.88","5.17","0.1","18356"
"Ronald Bolanos","Padres","0","0","0","0","5.01","1","1","4.0","4","2","1","4","2","1.52","7.76","4.62","5.17","0.0","20041"
"Yacksel Rios","Pirates","0","0","0","1","5.29","0","3","3.0","4","2","1","3","2","1.56","7.89","4.52","5.17","0.0","15007"
"Jeff Hoffman","Rockies","0","1","0","0","5.40","1","1","8.0","9","5","1","8","4","1.52","8.26","4.00","5.17","0.1","17432"
"JC Ramirez","Angels","0","0","0","0","5.02","0","0","0.0","0","0","0","0","0","1.46","6.16","3.16","5.17","0.0","8302"
"Jonathan Hernandez","Rangers","0","0","0","0","5.23","0","1","1.0","1","1","0","1","1","1.60","7.94","4.95","5.17","0.0","17464"
"J. D. Hammer","Phillies","0","0","0","0","4.98","0","0","0.0","0","0","0","0","0","1.49","8.85","4.66","5.18","0.0","19548"
"Ricardo Pinto","Giants","0","0","0","0","5.05","0","0","0.0","0","0","0","0","0","1.52","6.61","3.97","5.18","0.0","16318"
"Trevor Kelley","Red Sox","0","0","0","0","5.30","0","0","0.0","0","0","0","0","0","1.50","6.62","3.58","5.18","0.0","18454"
"Cole Irvin","Phillies","0","0","0","0","5.07","0","2","3.0","4","2","1","3","1","1.41","6.70","2.71","5.18","0.0","19244"
"Ivan Nova","White Sox","1","1","0","0","5.13","2","2","14.0","16","8","3","9","3","1.40","5.96","2.17","5.19","0.1","1994"
"Matt Harvey","Athletics","0","0","0","0","5.23","0","0","1.0","1","0","0","1","0","1.44","6.59","2.90","5.19","0.0","11713"
"Branden Kline","Orioles","0","0","0","0","5.10","0","2","2.0","3","1","0","2","1","1.48","7.90","3.97","5.20","0.0","14101"
"Jorge Alcala","Twins","0","0","0","0","5.05","0","1","1.0","1","0","0","1","0","1.44","8.25","3.92","5.20","0.0","sa873325"
"Alex McRae","Pirates","0","0","0","0","5.32","0","0","1.0","1","1","0","1","0","1.56","6.53","3.79","5.20","0.0","16317"
"Jake Jewell","Angels","0","0","0","0","4.98","0","2","2.0","2","1","0","2","1","1.50","7.46","3.95","5.21","0.0","16958"
"Kyle Zimmer","Royals","0","0","0","0","5.22","0","3","3.0","3","2","0","3","2","1.63","8.27","5.69","5.21","0.0","14169"
"Tyson Ross","Tigers","0","0","0","0","5.31","1","1","3.0","4","2","0","2","2","1.56","6.54","4.20","5.21","0.0","7872"
"Allen Webster","Cubs","0","0","0","0","5.11","0","0","0.0","0","0","0","0","0","1.50","7.71","3.96","5.23","0.0","3993"
"Wei-Chieh Huang","Rangers","0","0","0","0","5.18","0","0","0.0","0","0","0","0","0","1.55","8.83","5.06","5.23","0.0","17508"
"Taylor Guerrieri","Rangers","0","0","0","1","5.19","0","3","3.0","3","2","0","2","1","1.55","7.12","4.28","5.23","0.0","13616"
"Brock Burke","Rangers","0","1","0","0","5.22","1","1","8.0","9","5","1","6","3","1.54","6.86","3.83","5.23","0.1","17968"
"Adrian Sampson","Rangers","0","0","0","0","5.37","1","2","6.0","7","3","1","4","1","1.42","6.40","2.26","5.24","0.0","13339"
"Sean Reid-Foley","Blue Jays","0","1","0","0","5.27","1","1","8.0","8","4","1","7","4","1.55","8.54","4.84","5.24","0.0","17034"
"Joseph Palumbo","Rangers","0","0","0","0","5.11","1","1","5.0","6","3","1","5","3","1.50","8.21","4.22","5.24","0.0","17035"
"Tyler Bashlor","Mets","0","0","0","0","5.08","0","3","3.0","3","2","0","3","2","1.54","9.02","5.18","5.24","0.0","15203"
"Dillon Tate","Orioles","0","0","0","1","5.20","0","4","4.0","5","2","1","3","2","1.51","6.31","3.45","5.25","0.0","17796"
"John Means","Orioles","1","1","0","0","5.24","2","2","12.0","14","7","2","9","3","1.40","6.74","2.46","5.25","0.1","16269"
"Enyel De Los Santos","Phillies","0","0","0","0","5.11","0","1","3.0","3","2","1","3","1","1.45","7.90","3.76","5.26","0.0","18403"
"Ariel Jurado","Rangers","0","1","0","0","5.48","2","2","10.0","12","6","2","6","3","1.51","5.10","2.65","5.26","0.1","17030"
"Jefry Rodriguez","Indians","0","0","0","0","5.30","0","0","1.0","1","1","0","1","1","1.61","6.93","4.87","5.28","0.0","17018"
"Gregory Soto","Tigers","0","0","0","1","5.20","0","4","5.0","5","3","1","4","3","1.68","7.25","5.85","5.28","0.0","19677"
"Taylor Clarke","Diamondbacks","0","0","0","0","5.30","0","1","4.0","4","2","1","3","1","1.44","7.43","3.19","5.29","0.0","17611"
"Chi Chi Gonzalez","Rockies","1","1","0","0","5.46","2","3","12.0","13","7","2","8","5","1.61","5.93","4.18","5.29","0.1","14663"
"Luke Farrell","Rangers","0","0","0","0","5.24","0","2","2.0","2","1","0","2","1","1.50","8.75","4.26","5.30","0.0","15101"
"Zach Plesac","Indians","1","1","0","0","5.18","2","2","12.0","13","7","2","10","4","1.41","7.32","2.97","5.30","0.1","19979"
"T.J. Zeuch","Blue Jays","0","1","0","0","5.37","2","2","10.0","12","6","2","6","4","1.54","5.07","3.34","5.30","0.1","19269"
"Manny Banuelos","White Sox","0","0","0","0","5.15","0","3","5.0","5","3","1","5","3","1.56","8.67","4.96","5.30","0.0","5365"
"Drew Smyly","Phillies","1","1","0","0","5.09","3","3","15.0","15","8","3","16","6","1.39","9.65","3.49","5.30","0.1","11760"
"Ervin Santana","Mets","0","0","0","0","5.15","0","0","1.0","2","1","0","1","0","1.40","6.56","2.93","5.31","0.0","3200"
"Jose Ruiz","White Sox","0","0","0","0","5.17","0","2","2.0","2","1","0","2","1","1.59","8.59","5.34","5.32","0.0","14552"
"Luis Escobar","Pirates","0","0","0","0","5.29","0","0","0.0","0","0","0","0","0","1.65","7.77","5.62","5.32","0.0","17345"
"Edgar Garcia","Phillies","0","0","0","0","5.29","0","3","3.0","3","2","1","3","2","1.51","9.51","4.64","5.32","0.0","19276"
"Brock Stewart","Blue Jays","0","0","0","0","5.30","0","2","2.0","2","1","0","2","1","1.44","7.69","3.20","5.33","0.0","16727"
"Anthony Kay","Blue Jays","1","1","0","0","5.33","2","2","10.0","10","6","1","8","5","1.60","7.63","4.90","5.33","0.1","20387"
"Dylan Covey","White Sox","0","1","0","0","5.40","2","2","9.0","11","6","2","7","4","1.55","6.41","3.95","5.34","0.1","14825"
"Thomas Pannone","Blue Jays","0","0","0","0","5.30","0","2","4.0","4","3","1","4","2","1.43","8.10","3.44","5.37","0.0","17281"
"Justin Lawrence","Rockies","0","0","0","0","5.36","0","0","0.0","0","0","0","0","0","1.69","7.49","5.66","5.38","0.0","sa875567"
"Peter Lambert","Rockies","1","1","0","0","5.61","2","2","12.0","14","7","2","8","4","1.52","5.99","2.83","5.39","0.1","17969"
"Elieser Hernandez","Marlins","1","1","0","0","5.26","2","3","14.0","15","8","3","13","6","1.42","8.44","3.54","5.40","0.0","16933"
"Jason Vargas","Phillies","1","1","0","0","5.38","3","3","16.0","18","10","3","14","6","1.46","7.76","3.30","5.40","0.1","8044"
"Stephen Nogosek","Mets","0","0","0","0","5.36","0","1","1.0","1","1","0","1","1","1.62","8.92","5.66","5.41","0.0","19545"
"Ty Blach","Orioles","0","1","0","0","5.40","2","2","10.0","12","6","2","6","4","1.50","5.10","3.12","5.44","0.1","14361"
"Yency Almonte","Rockies","0","0","0","1","5.57","0","3","3.0","4","2","1","3","2","1.57","7.59","4.21","5.44","0.0","15068"
"Kyle Bird","Rangers","0","0","0","0","5.31","0","1","1.0","1","0","0","1","0","1.62","7.99","5.27","5.44","0.0","16618"
"Rico Garcia","Rockies","0","0","0","0","5.63","1","1","5.0","5","3","1","4","2","1.56","7.15","3.79","5.44","0.0","20023"
