Name,Team,POS,ADP,PA,mRBI,mR,mSB,mHR,mOBP,mSLG,PTS,aPOS,Dollars,PlayerId
"Ha-seong Kim","SDP","DH",299.8900146484375,322,-51.7657405175761,-50.4115569856379,-1.57883262497319,-43.7567439177725,-4.23917725230148,-16.2043982709292,-167.95644956919,102.16284818644577,-64.79360138274467,"sa3011918"
"Sam Hilliard","COL","OF",330.6000061035156,469,-33.3920688776186,-31.867053152425,9.54164067075204,-22.3410565635404,-22.2051067110489,-21.5164400167553,-121.780084650636,55.78477412356954,-64.99531052706664,"17954"
"Jason Castro","HOU","C",571.780029296875,250,-65.0356144797677,-63.5017949855529,-14.5527181366526,-50.8953063691832,-13.0323574711173,-27.1832263122575,-234.201017754531,167.9592096447573,-65.24180810977391,"8722"
"Raimel Tapia","COL","OF",231.38999938964844,560,-35.433587948725,-17.6859619858505,13.2484651026604,-46.1362647349094,-7.91809688027608,-28.28324931089,-122.20869575799,55.78477412356954,-65.42392163442089,"14350"
"Jonah Heim","TEX","C/DH",589.3400268554688,250,-65.0356144797677,-63.5017949855529,-14.5527181366526,-55.654348003457,-12.3332220877691,-23.9918699196155,-235.069567612815,167.9592096447573,-66.11035796805756,"16930"
"Willi Castro","DET","SS",237.7899932861328,581,-22.1637139865334,-17.6859619858505,0.274579590981015,-31.859139832088,-15.6064054973313,-29.842549915038,-116.88319162586,49.579688036251966,-66.30350358960814,"17338"
"Stephen Vogt","ARI","C",599.1699829101562,181,-68.0978930864273,-72.2286203188296,-14.5527181366526,-55.654348003457,-10.1740081673885,-14.6633284801941,-235.370916192949,167.9592096447573,-66.4117065481917,"5000"
"Wilmer Flores","SFG","DH",461.8599853515625,287,-49.7242214464697,-54.7749696522762,-14.5527181366526,-41.3772231006356,-6.00573855291804,-3.73676696678555,-170.171637855738,102.16284818644577,-67.00878966929199,"5827"
"Chad Pinder","OAK","2B/3B/OF/DH",576.280029296875,343,-44.6204237687037,-47.1389974856592,-14.5527181366526,-36.6181814663618,-12.2935958035022,-15.9043461614916,-171.128262822371,102.16284818644577,-67.96541463592537,"15191"
"Franchy Cordero","BOS","OF/DH",465.92999267578125,385,-34.4128284131718,-36.2304658190634,0.274579590981015,-31.859139832088,-13.4559139760495,-9.27158995167638,-124.955358401068,55.78477412356954,-68.1705842774984,"14567"
"Marwin Gonzalez","BOS","2B/3B",513.9199829101562,357,-44.6204237687037,-48.2298506523188,-14.5527181366526,-41.3772231006356,-6.40057177245687,-17.1113281282823,-172.29211555905,102.16284818644577,-69.12926737260413,"5497"
"Maikel Franco","BAL","3B",446,490,-21.1429544509802,-32.9579063190846,-14.5527181366526,-19.9615357464035,-17.1104715181802,-16.4157222256215,-122.141308396923,51.8913818742131,-69.24992652270949,"12179"
"Brad Miller","PHI","DH",596.489990234375,266,-50.7449809820229,-56.9566759855954,-12.6993059206984,-38.9977022834987,-6.47328254166664,-6.80084380414842,-172.67279151763,102.16284818644577,-69.5099433311847,"12775"
"Jarred Kelenic","SEA","OF",193.2899932861328,469,-29.3090307354058,-31.867053152425,3.98140402288943,-24.7205773806773,-21.8389967769034,-22.8234393533585,-126.577693375881,55.78477412356954,-69.79291925231111,"sa3007741"
"Jacob Nottingham","MIL","C",600.4000244140625,142,-73.2016907641933,-75.5011798188083,-12.6993059206984,-55.654348003457,-9.37779992898662,-12.9267396358607,-239.361064072004,167.9592096447573,-70.40185442724699,"16448"
"Harrison Bader","STL","OF",532.6799926757812,490,-35.433587948725,-25.3219341524676,5.83481623884363,-27.1000981978142,-14.6138709490474,-30.7154440578842,-127.350119067095,55.78477412356954,-70.5653449435251,"18030"
"Jose Trevino","TEX","C",550.1199951171875,360,-54.8280191242357,-52.5932633189571,-12.6993059206984,-50.8953063691832,-28.8038079247666,-41.0896521943104,-240.909354852151,167.9592096447573,-71.95014520739407,"16725"
"J.D. Davis","NYM","3B",272.5400085449219,441,-34.4128284131718,-32.9579063190846,-12.6993059206984,-27.1000981978142,-4.49731133251968,-13.5971731267631,-125.264623310052,51.8913818742131,-72.37324143583864,"16219"
"Jon Berti","MIA","2B",300.1700134277344,392,-56.8695381953421,-40.5938784857017,20.6621139664773,-53.2748271863201,-5.0001204059858,-41.491979516574,-176.568229823446,102.16284818644577,-73.40538163700057,"12037"
"Curt Casali","SFG","C",596.3900146484375,168,-72.1809312286401,-74.4103266521487,-14.5527181366526,-58.0338688205939,-5.38149453855434,-17.9547022426486,-242.514041619238,167.9592096447573,-73.55483197448093,"12510"
"Jared Walsh","LAA","1B",235.77000427246094,406,-26.2467521287462,-34.0487594857442,-14.5527181366526,-19.9615357464035,-15.1188606222882,-6.43255219639171,-116.361178316226,41.797858296586476,-73.56332001963992,"18607"
"Jurickson Profar","SDP","OF",319.7799987792969,448,-33.3920688776186,-31.867053152425,-1.57883262497319,-34.2386606492249,-5.99483555404442,-23.6508404973254,-130.722291355612,55.78477412356954,-73.93751723204194,"10815"
"Willy Adames","TBR","SS",428.4599914550781,567,-27.2675116642994,-20.9585214858292,-3.43224484092739,-24.7205773806773,-14.042712305921,-34.5909490688145,-125.012516746469,49.579688036251966,-74.43282871021678,"15986"
"Isan Diaz","MIA","2B",597.6199951171875,406,-43.5996642331505,-40.5938784857017,-7.1390692728358,-38.9977022834987,-14.7527506881427,-32.872591037894,-177.955656001223,102.16284818644577,-74.79280781477765,"17922"
"Andrew Knapp","PHI","C",591.6900024414062,147,-76.2639693708529,-75.5011798188083,-16.4061303526068,-60.4133896377308,-1.95416719147378,-13.4040799854837,-243.942916356956,167.9592096447573,-74.98370671219894,"14942"
"Grayson Greiner","DET","C",599.3099975585938,166,-72.1809312286401,-73.3194734854891,-14.5527181366526,-55.654348003457,-11.7729664435163,-16.5976942211391,-244.078131518894,167.9592096447573,-75.11892187413692,"17062"
"Michael Perez","PIT","C",600.8400268554688,160,-73.2016907641933,-74.4103266521487,-14.5527181366526,-58.0338688205939,-8.14495158700425,-15.793039576612,-244.136595537205,167.9592096447573,-75.1773858924474,"12977"
"Austin Romine","CHC","C",593.5800170898438,173,-69.1186526219805,-73.3194734854891,-16.4061303526068,-58.0338688205939,-11.1400000300537,-16.9000041735901,-244.918129484314,167.9592096447573,-75.95891983955687,"5491"
"Tyler Flowers",,"C",600.6400146484375,128,-77.2847289064061,-77.6828861521274,-16.4061303526068,-58.0338688205939,-4.95139623429799,-11.3674390317127,-245.726449497745,167.9592096447573,-76.76723985298763,"9134"
"Tomas Nido","NYM","C",600.47998046875,179,-69.1186526219805,-73.3194734854891,-14.5527181366526,-55.654348003457,-15.1010403357685,-18.1569948252871,-245.903227408635,167.9592096447573,-76.94401776387751,"13755"
"Jake Rogers","DET","C",600.9199829101562,115,-77.2847289064061,-77.6828861521274,-14.5527181366526,-58.0338688205939,-6.94954892951412,-11.9197924086951,-246.423543353989,167.9592096447573,-77.46433370923195,"19452"
"Gregory Polanco","PIT","OF",421.5,490,-27.2675116642994,-32.9579063190846,0.274579590981015,-22.3410565635404,-24.5671887406358,-27.5240876652422,-134.383171361821,55.78477412356954,-77.59839723825189,"12907"
"Cam Gallagher","KCR","C",598.3900146484375,147,-77.2847289064061,-75.5011798188083,-14.5527181366526,-60.4133896377308,-5.51601307810025,-13.7313942803879,-246.999423858086,167.9592096447573,-78.04021421332855,"12981"
"J.P. Crawford","SEA","SS",512.260009765625,651,-26.2467521287462,-6.77743031925468,3.98140402288943,-36.6181814663618,-7.14625072771814,-56.7121782642704,-129.519388883462,49.579688036251966,-78.93970084720976,"15491"
"Andres Gimenez","CLE","SS",150.75999450683594,532,-37.4751070198314,-23.1402278191484,31.7825872622025,-41.3772231006356,-18.9719250740757,-42.3306698756079,-131.512565627096,49.579688036251966,-80.93287759084451,"19950"
"Garrett Hampson","COL","2B/OF",248.25,336,-59.9318168020017,-49.3207038189783,9.54164067075204,-50.8953063691832,-10.0638517136865,-24.3487042429997,-185.018742276097,102.16284818644577,-81.85589408965157,"19262"
"Dylan Moore","SEA","OF",125.16000366210938,476,-41.5581451620441,-31.867053152425,24.3689383983857,-31.859139832088,-20.8399204292954,-36.9481307884493,-138.703450965916,55.78477412356954,-81.91867684234666,"18042"
"Adley Rutschman","BAL","C",518.1300048828125,83,-80.3470075130656,-80.9554456521062,-14.5527181366526,-62.7929104548677,-4.82123889430152,-8.29884650832299,-251.768167159317,167.9592096447573,-82.80895751455937,"sa3011643"
"Aramis Garcia","OAK","C/1B",599.47998046875,166,-72.1809312286401,-74.4103266521487,-16.4061303526068,-55.654348003457,-15.6678377793455,-17.8796892152892,-252.199263231487,167.9592096447573,-83.24005358672996,"16925"
"Chad Wallach","MIA","C",600.010009765625,262,-66.0563740153209,-65.683501318872,-14.5527181366526,-53.2748271863201,-18.8570319325023,-33.9955286052716,-252.419981194939,167.9592096447573,-83.46077155018219,"17161"
"Lorenzo Cain","MIL","OF",298.7200012207031,539,-46.6619428398101,-18.7768151525101,11.3950528867062,-43.7567439177725,-0.962008131511841,-41.5010108886277,-140.263468043526,55.78477412356954,-83.47869391995643,"9077"
"Alex Jackson","ATL","C",599.02001953125,58,-82.3885265841721,-85.3188583187445,-16.4061303526068,-60.4133896377308,-4.88958846396184,-3.29588824398826,-252.712381601204,167.9592096447573,-83.75317195644696,"17276"
"Joey Bart","SFG","C",524.4099731445312,64,-83.4092861197252,-84.2280051520849,-16.4061303526068,-62.7929104548677,-3.89051211635377,-2.34120754474233,-253.068051740381,167.9592096447573,-84.10884209562347,"21524"
"Matt Wieters",,"C",999,96,-79.3262479775125,-82.0462988187658,-14.5527181366526,-60.4133896377308,-6.38493208571186,-10.3604918045471,-253.084078460921,167.9592096447573,-84.12486881616331,"4298"
"William Contreras","ATL","C",596.0800170898438,147,-75.2432098352997,-76.5920329854679,-14.5527181366526,-60.4133896377308,-9.7769943480749,-16.772724618311,-253.351069561537,167.9592096447573,-84.39185991677957,"20503"
"Manuel Margot","TBR","OF",254.6300048828125,455,-41.5581451620441,-34.0487594857442,18.8087017505231,-41.3772231006356,-13.1516118122402,-30.9154787975093,-142.24251660765,55.78477412356954,-85.45774248408075,"14712"
"Kevin Kiermaier","TBR","OF",538.0999755859375,525,-30.329790270959,-26.4127873191271,15.1018773186147,-34.2386606492249,-26.3624733266457,-40.2440202369307,-142.485854484273,55.78477412356954,-85.70108036070322,"11038"
"Austin Allen","OAK","C",600.4199829101562,64,-82.3885265841721,-84.2280051520849,-16.4061303526068,-62.7929104548677,-3.19137673300559,-5.85987823228846,-254.866827509026,167.9592096447573,-85.90761786426825,"18083"
"Mitch Moreland","OAK","1B",535.1799926757812,462,-26.2467521287462,-30.7761999857655,-14.5527181366526,-19.9615357464035,-16.4466012195495,-20.8368070844938,-128.820614301611,41.797858296586476,-86.02275600502463,"3086"
"Welington Castillo","WSN","C",999,45,-84.4300456552784,-87.5005646520637,-16.4061303526068,-62.7929104548677,-2.26064995505784,-1.68657895493399,-255.076880024808,167.9592096447573,-86.11767038005118,"3256"
"Evan White","SEA","1B",502.489990234375,609,-12.9768781665546,-19.8676683191697,-8.99248148879001,-10.4434524778559,-36.876046762487,-40.6008545603149,-129.757381775172,41.797858296586476,-86.95952347858555,"20078"
"Jonathan Lucroy","CHW","C",600.1699829101562,109,-78.3054884419593,-79.8645924854466,-16.4061303526068,-62.7929104548677,-5.45202470798938,-13.7291364373744,-256.550282880244,167.9592096447573,-87.59107323548687,"7870"
"Donovan Solano","SFG","2B",541.3900146484375,539,-35.433587948725,-31.867053152425,-12.6993059206984,-53.2748271863201,-12.6797066239421,-45.171965473906,-191.126446306017,102.16284818644577,-87.96359811957089,"8623"
"Nomar Mazara","DET","OF",544.0800170898438,448,-31.3505498065122,-36.2304658190634,-12.6993059206984,-29.4796190149511,-14.5167980939937,-21.2891430916637,-145.565881746882,55.78477412356954,-88.78110762331288,"14553"
"Keibert Ruiz",,"C",598.2899780273438,51,-84.4300456552784,-85.3188583187445,-16.4061303526068,-65.1724312720046,-1.62768354159526,-5.13023661512073,-258.08538575535,167.9592096447573,-89.12617611059306,"19610"
"Willians Astudillo","MIN","C",588.7899780273438,26,-87.492324261938,-88.5914178187233,-16.4061303526068,-65.1724312720046,-0.630787793761911,-0.579614357955827,-258.87270585699,167.9592096447573,-89.91349621223316,"15608"
"David Dahl","TEX","OF",350.1499938964844,441,-38.4958665553846,-36.2304658190634,-7.1390692728358,-29.4796190149511,-19.4107457774309,-16.0861500877039,-146.84191652737,55.78477412356954,-90.05714240380007,"13744"
"JaCoby Jones","DET","OF",526.0399780273438,525,-36.4543474842782,-23.1402278191484,3.98140402288943,-29.4796190149511,-25.9963633925003,-35.8706862199512,-146.95983990794,55.78477412356954,-90.17506578437009,"14818"
"Scott Kingery","PHI","2B",438.8800048828125,364,-50.7449809820229,-47.1389974856592,-3.43224484092739,-41.3772231006356,-22.8115304388929,-27.9446458009186,-193.449622649057,102.16284818644577,-90.28677446261081,"17975"
"Kevan Smith","TBR","C/DH",999,51,-84.4300456552784,-86.4097114854041,-16.4061303526068,-65.1724312720046,-1.26157360744977,-5.58257262229056,-259.262464995034,167.9592096447573,-90.30325535027698,"12284"
"Deivy Grullon","CIN","C",598.530029296875,19,-87.492324261938,-89.6822709853828,-16.4061303526068,-65.1724312720046,-0.564618823876317,-0.227295720598527,-259.545071416407,167.9592096447573,-90.58586177164986,"15988"
"Travis Shaw","MIL","3B",560.5800170898438,392,-40.537385626491,-41.6847316523613,-12.6993059206984,-24.7205773806773,-7.8628309092641,-16.0066213743176,-143.51145286381,51.8913818742131,-90.62007098959654,"11982"
"Rene Rivera",,"C",999,51,-84.4300456552784,-86.4097114854041,-16.4061303526068,-62.7929104548677,-3.75817417658258,-6.00990428700726,-259.806876411747,167.9592096447573,-90.84766676698962,"3648"
"Amed Rosario","CLE","SS",415.6300048828125,462,-40.537385626491,-30.7761999857655,5.83481623884363,-41.3772231006356,-12.8847553329231,-21.8687586541126,-141.609506461084,49.579688036251966,-91.02981842483207,"15518"
"Jose Iglesias","LAA","SS",530.4099731445312,560,-23.1844735220866,-25.3219341524676,-3.43224484092739,-43.7567439177725,-14.309568785238,-32.1292342933403,-142.134199511832,49.579688036251966,-91.55451147558037,"10231"
"Luis Urias","MIL","3B",497.1000061035156,546,-30.329790270959,-25.3219341524676,-5.2856570568816,-38.9977022834987,-5.28915837137208,-39.7666798873077,-144.990922022487,51.8913818742131,-92.09954014827352,"16622"
"Ji-Man Choi","TBR","1B",576.6699829101562,413,-38.4958665553846,-38.4121721523825,-12.6993059206984,-31.859139832088,1.49278555357928,-15.404259312429,-135.377958219403,41.797858296586476,-92.58009992281673,"5452"
"Yoenis Cespedes",,"DH",595.1099853515625,231,-56.8695381953421,-63.5017949855529,-12.6993059206984,-41.3772231006356,-13.199960495606,-8.38289090773612,-196.030713605571,102.16284818644577,-92.86786541912535,"13110"
"Joey Wendle","TBR","2B/3B",370.05999755859375,385,-52.7865000531293,-46.0481443189996,2.12799180693522,-53.2748271863201,-13.822023910195,-33.4249444148764,-197.228448076585,102.16284818644577,-94.06559989013935,"13853"
"Brendan Rodgers","COL","2B/SS/DH",448.739990234375,427,-36.4543474842782,-37.321318985723,-7.1390692728358,-34.2386606492249,-13.2199613819005,-17.0908394718561,-145.464197245818,49.579688036251966,-94.88450920956639,"17907"
"Andrelton Simmons","MIN","SS",504.9200134277344,581,-29.3090307354058,-17.6859619858505,2.12799180693522,-46.1362647349094,-10.6462888440085,-44.3445643299392,-145.994118823178,49.579688036251966,-95.41443078692613,"10847"
"Leody Taveras","TEX","OF",203.6699981689453,539,-46.6619428398101,-23.1402278191484,26.2223506143399,-41.3772231006356,-20.4694492956004,-47.1313355573042,-152.557827998159,55.78477412356954,-95.7730538745893,"18900"
"Alexander Kirilloff",,"OF",999,385,-44.6204237687037,-42.7755848190209,-7.1390692728358,-38.9977022834987,-6.36530668773936,-13.1425792765798,-153.040666108378,55.78477412356954,-96.25589198480871,"sa917929"
"Yandy Diaz","TBR","3B",541.72998046875,476,-44.6204237687037,-28.5944936524463,-10.8458937047442,-46.1362647349094,12.5157098622108,-33.1521544909053,-150.833520489498,51.8913818742131,-97.94213861528502,"16578"
"Evan Longoria","SFG","3B",531.780029296875,483,-26.2467521287462,-34.0487594857442,-12.6993059206984,-29.4796190149511,-21.3052838182692,-28.3537466522225,-152.133467020632,51.8913818742131,-99.24208514641855,"9368"
"Tony Kemp","OAK","2B",599.3200073242188,336,-60.9525763375549,-49.3207038189783,0.274579590981015,-55.654348003457,-5.10373506036364,-31.9133946526212,-202.670178281994,102.16284818644577,-99.50733009554824,"14894"
"Tommy Edman","STL","3B/OF",130.32000732421875,504,-41.5581451620441,-25.3219341524676,5.83481623884363,-41.3772231006356,-15.8114542063122,-35.1410446027834,-153.374984985399,51.8913818742131,-100.48360311118623,"19470"
"Elvis Andrus","OAK","SS",373.3599853515625,602,-29.3090307354058,-17.6859619858505,15.1018773186147,-38.9977022834987,-29.3531605701458,-52.4138572746502,-152.657835530936,49.579688036251966,-102.07814749468434,"8709"
"Aledmys Diaz","HOU","1B/2B/3B/OF/DH",598.719970703125,210,-62.9940954086613,-64.5926481522125,-14.5527181366526,-48.5157855520463,-8.70738783103179,-5.94392263170158,-205.306557712306,102.16284818644577,-102.14370952586026,"15937"
"David Fletcher","LAA","SS",236.0399932861328,637,-36.4543474842782,-7.86828348591426,-1.57883262497319,-48.5157855520463,-8.04607362049782,-50.3544698214396,-152.817792589149,49.579688036251966,-102.2381045528973,"17992"
"Nicky Lopez","KCR","2B",599.8900146484375,560,-43.5996642331505,-28.5944936524463,-1.57883262497319,-53.2748271863201,-16.7730848694281,-62.2879785620138,-206.108881128332,102.16284818644577,-102.94603294188613,"19339"
"Myles Straw","HOU","OF",267.3999938964844,560,-49.7242214464697,-22.0493746524888,46.6098849898361,-58.0338688205939,-10.0485875152634,-67.6660019631455,-160.912169408125,55.78477412356954,-104.12739528455562,"17620"
"Cristian Pache","ATL","OF",999,532,-28.2882711998526,-30.7761999857655,-3.43224484092739,-36.6181814663618,-27.8599975481705,-34.7659794659864,-161.740874507064,55.78477412356954,-104.95610038349457,"19948"
"Edwin Encarnacion",,"DH",596.0999755859375,175,-62.9940954086613,-67.8652076521912,-16.4061303526068,-46.1362647349094,-6.54599331087639,-8.20334482453732,-208.151036283782,102.16284818644577,-104.98818809733666,"2151"
"Shogo Akiyama","CIN","OF",560.4400024414062,413,-49.7242214464697,-38.4121721523825,-1.57883262497319,-43.7567439177725,-2.40208578224988,-26.6399043073288,-162.513960231177,55.78477412356954,-105.72918610760712,"27461"
"Matt Carpenter","STL","3B",587.719970703125,406,-44.6204237687037,-36.2304658190634,-12.6993059206984,-36.6181814663618,-2.33591681236428,-27.8696327735592,-160.373926560751,51.8913818742131,-107.48254468653776,"8090"
"Yasiel Puig",,"OF",500,266,-51.7657405175761,-55.8658228189358,-3.43224484092739,-41.3772231006356,-6.47328254166664,-7.12815809905258,-166.042471918794,55.78477412356954,-109.25769779522462,"14225"
"Dexter Fowler","LAA","OF",589.9000244140625,427,-38.4958665553846,-37.321318985723,-7.1390692728358,-36.6181814663618,-11.7886061302613,-35.8389083484577,-167.201950759024,55.78477412356954,-110.41717663545465,"4062"
"Jonathan India","CIN","3B",546.969970703125,532,-38.4958665553846,-29.6853468191059,-1.57883262497319,-34.2386606492249,-15.0770537382465,-45.6220436380624,-164.697804024998,51.8913818742131,-111.80642215078441,"sa3008178"
"Miguel Rojas","MIA","SS",512.510009765625,553,-35.433587948725,-28.5944936524463,2.12799180693522,-46.1362647349094,-7.85192791039048,-46.5289734954156,-162.417255934951,49.579688036251966,-111.83756789869948,"7802"
"Jake Bauers","CLE","1B/OF",589.6199951171875,350,-49.7242214464697,-47.1389974856592,-1.57883262497319,-41.3772231006356,-6.70051273671677,-23.921372578283,-170.441159972737,55.78477412356954,-113.65638584916786,"15194"
"Shed Long","SEA","2B",598.510009765625,252,-65.0356144797677,-62.4109418188933,-5.2856570568816,-50.8953063691832,-12.0001966385664,-22.2325345758425,-217.860250939135,102.16284818644577,-114.69740275268892,"16542"
"Avisail Garcia","MIL","OF",395.1499938964844,357,-46.6619428398101,-47.1389974856592,-8.99248148879001,-41.3772231006356,-7.83192702409602,-19.7003224590357,-171.702894398027,55.78477412356954,-114.91812027445705,"5760"
"David Bote","CHC","3B",553.47998046875,336,-44.6204237687037,-49.3207038189783,-8.99248148879001,-38.9977022834987,-7.60033562949644,-18.3160522520596,-167.847699241527,51.8913818742131,-114.95631736731376,"14593"
"Victor Reyes","DET","OF",300.2699890136719,434,-49.7242214464697,-35.1396126524038,7.68822845479784,-48.5157855520463,-16.4818663042671,-30.085819810529,-172.259077310918,55.78477412356954,-115.4743031873485,"15487"
"Orlando Arcia","MIL","SS",566.7999877929688,476,-37.4751070198314,-38.4121721523825,-3.43224484092739,-36.6181814663618,-18.0102944109599,-32.3997663742979,-166.347766264761,49.579688036251966,-115.76807822850886,"13185"
"Tim Locastro","ARI","OF",537.7100219726562,343,-59.9318168020017,-43.8664379856804,11.3950528867062,-53.2748271863201,-2.34027801191373,-24.8260445926226,-172.844351691832,55.78477412356954,-116.05957756826282,"15124"
"Josh Harrison","WSN","1B/2B/3B/OF/DH",594.5900268554688,294,-57.8902977308953,-58.047529152255,-8.99248148879001,-53.2748271863201,-13.1625148111138,-27.8901214299855,-219.25777179936,102.16284818644577,-116.09492361291392,"8202"
"Daniel Vogelbach","MIL","DH",598.4600219726562,119,-73.2016907641933,-75.5011798188083,-16.4061303526068,-53.2748271863201,0.807109257201404,-2.26845236039636,-219.845171225123,102.16284818644577,-116.68232303867765,"14130"
"Matt Kemp",,"DH",999,154,-67.0771335508741,-73.3194734854891,-14.5527181366526,-53.2748271863201,-5.94829198213133,-7.92603921453942,-222.098483556007,102.16284818644577,-118.93563536956088,"5631"
"Mauricio Dubon","SFG","OF",292.1199951171875,420,-44.6204237687037,-42.7755848190209,0.274579590981015,-43.7567439177725,-14.5520631787112,-30.3358632350603,-175.766099328288,55.78477412356954,-118.9813252047181,"16530"
"Josh VanMeter","ARI","1B/2B/3B/DH",600.4099731445312,161,-72.1809312286401,-71.13776715217,-8.99248148879001,-55.654348003457,-5.31532556866875,-9.20803420868952,-222.488887650415,102.16284818644577,-119.32603946396951,"15170"
"Christian Arroyo","BOS","2B/3B/SS",600.6300048828125,336,-45.6411833042569,-48.2298506523188,-10.8458937047442,-41.3772231006356,-9.73082626448377,-14.1950195026248,-170.019996529064,49.579688036251966,-119.44030849281214,"16434"
"D.J. Stewart","BAL","OF",581.0700073242188,273,-53.8072595886825,-55.8658228189358,-8.99248148879001,-41.3772231006356,-4.77507081071039,-11.5765051433915,-176.394362951146,55.78477412356954,-119.60958882757629,"17766"
"Hanser Alberto","KCR","2B",581.9400024414062,245,-67.0771335508741,-61.3200886522337,-12.6993059206984,-58.0338688205939,-8.00607184790889,-16.4521838524472,-223.588652644756,102.16284818644577,-120.4258044583104,"11902"
"Brandon Crawford","SFG","SS",567.010009765625,553,-25.225992593193,-29.6853468191059,-8.99248148879001,-36.6181814663618,-21.7001170378081,-48.7906535312647,-171.012772936523,49.579688036251966,-120.43308490027147,"5343"
"Jake Marisnick","CHC","OF",600.27001953125,301,-53.8072595886825,-49.3207038189783,-3.43224484092739,-41.3772231006356,-15.026148966784,-14.595088981875,-177.558669297883,55.78477412356954,-120.77389517431328,"11339"
"Mike Brosseau","TBR","P/1B/2B/3B/OF",515.5,133,-74.2224502997465,-75.5011798188083,-12.6993059206984,-55.654348003457,-2.88707456919626,-3.77774427963809,-224.742102891544,102.16284818644577,-121.57925470509872,"19683"
"Isiah Kiner-Falefa","TEX","3B",305.239990234375,623,-39.5166260909378,-19.8676683191697,11.3950528867062,-48.5157855520463,-18.2000789215178,-61.5378482884197,-176.242954285385,51.8913818742131,-123.35157241117187,"16512"
"Dustin Fowler","PIT","OF",600.760009765625,371,-48.7034619109165,-48.2298506523188,-3.43224484092739,-41.3772231006356,-19.3489380070948,-19.4252746920512,-180.516993203944,55.78477412356954,-123.73221908037475,"17098"
"Cedric Mullins II","BAL","OF",497.2300109863281,385,-52.7865000531293,-43.8664379856804,7.68822845479784,-46.1362647349094,-18.0499206952268,-28.6242787331801,-181.775173747328,55.78477412356954,-124.99039962375873,"17929"
"Carter Kieboom","WSN","3B",501.2300109863281,378,-46.6619428398101,-42.7755848190209,-10.8458937047442,-46.1362647349094,-0.972911130385452,-31.5383295158242,-178.930926744694,51.8913818742131,-126.03954487048111,"19958"
"Jay Bruce","NYY","1B/OF/DH",590.7899780273438,224,-52.7865000531293,-62.4109418188933,-14.5527181366526,-38.9977022834987,-11.3363263399358,-3.17989790377632,-183.264086535886,55.78477412356954,-126.4793124123165,"9892"
"Kevin Newman","PIT","2B/SS",529.4600219726562,567,-40.537385626491,-28.5944936524463,5.83481623884363,-48.5157855520463,-16.1401184559655,-49.7976007584303,-177.750567806536,49.579688036251966,-127.17087977028376,"17696"
"Wander Franco","TBR","SS",999,441,-44.6204237687037,-39.5030253190421,0.274579590981015,-43.7567439177725,-16.9141452082981,-33.2521718607178,-177.771930483553,49.579688036251966,-127.19224244730134,"sa3007033"
"Brett Gardner","NYY","OF",569.8499755859375,259,-59.9318168020017,-54.7749696522762,-7.1390692728358,-46.1362647349094,-3.91051300264823,-12.5811945275437,-184.473827992215,55.78477412356954,-127.68905386864554,"9927"
"Freddy Galvis","BAL","SS",537.239990234375,553,-29.3090307354058,-29.6853468191059,-7.1390692728358,-34.2386606492249,-29.1568342602637,-49.9726311556023,-179.501572892438,49.579688036251966,-128.92188485618635,"6609"
"Austin Slater","SFG","OF/DH",530.77001953125,280,-59.9318168020017,-54.7749696522762,-3.43224484092739,-50.8953063691832,-0.247233061418647,-16.7544938048982,-186.036064530705,55.78477412356954,-129.2512904071358,"16153"
"Josh Fuentes","COL","1B",556.6900024414062,455,-35.433587948725,-36.2304658190634,-10.8458937047442,-38.9977022834987,-24.1701749213223,-26.7694417056214,-172.447266382975,41.797858296586476,-129.64940808638838,"16885"
"Luis Garcia","WSN","2B",588.52001953125,231,-66.0563740153209,-65.683501318872,-10.8458937047442,-58.0338688205939,-11.7686052439669,-21.4528842737685,-233.841127377266,102.16284818644577,-130.6782791908206,"20391"
"Niko Goodrum","DET","SS",529.1900024414062,385,-48.7034619109165,-46.0481443189996,2.12799180693522,-41.3772231006356,-19.1482504976633,-28.2219514109165,-181.371039432196,49.579688036251966,-130.79135139594433,"12092"
"Jordan Luplow","CLE","OF",600.989990234375,245,-58.9110572664485,-59.1383823189146,-10.8458937047442,-46.1362647349094,-2.3468198112379,-11.3992169032062,-188.777634739461,55.78477412356954,-131.9928606158912,"16424"
"Johan Camargo","ATL","2B",598.5499877929688,119,-75.2432098352997,-76.5920329854679,-16.4061303526068,-58.0338688205939,-4.85214277946959,-4.80743800624342,-235.934822779681,102.16284818644577,-132.7719745932355,"14950"
"Jonathan Villar","NYM","2B/SS",224.9199981689453,294,-61.9733358731081,-53.6841164856167,15.1018773186147,-48.5157855520463,-10.3328887927783,-25.3011270992322,-184.705376484167,49.579688036251966,-134.12568844791485,"10071"
"Rio Ruiz","BAL","3B",578.530029296875,329,-47.6827023753633,-51.5024101522975,-12.6993059206984,-41.3772231006356,-13.1934186962819,-21.8097185971526,-188.264778842429,51.8913818742131,-135.37339696821618,"14103"
"Ryan Braun",,"OF",600.72998046875,224,-56.8695381953421,-62.4109418188933,-10.8458937047442,-46.1362647349094,-8.50670032160029,-7.55323192075585,-192.322570696245,55.78477412356954,-135.53779657267563,"3410"
"Zach McKinstry","LAD","2B/OF/DH",599.8599853515625,147,-74.2224502997465,-74.4103266521487,-12.6993059206984,-58.0338688205939,-8.01261364723306,-11.519722929445,-238.898288269866,102.16284818644577,-135.73544008341975,"19392"
